sep=,
DeviceTag:,Xsens DOT
FirmwareVersion:,2.2.1
AppVersion:,2023.6.0
SyncStatus:,Synced
OutputRate:,60Hz
FilterProfile:,General
Measurement Mode:,Custom modes - custom mode1
StartTime: ,2023-12-12_15:43:44_531 CET
© Movella Technologies B. V. 2005-2023

PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z,Gyr_X,Gyr_Y,Gyr_Z
112,2081712867,2.571853,-2.155709,-165.810303,-0.061331,0.057982,0.181493,-1.190696,0.192832,-5.716934
113,2081729534,2.582581,-2.145977,-165.896179,-0.054451,0.028411,0.183588,-1.010613,0.376923,-5.750128
114,2081746201,2.595045,-2.132893,-165.983612,-0.025228,0.017300,0.202256,-0.908918,0.572732,-5.852016
115,2081762868,2.607692,-2.117533,-166.070755,0.016330,0.048267,0.221583,-0.895638,0.708902,-5.837609
116,2081779535,2.617650,-2.098728,-166.157364,0.023970,0.049373,0.238631,-1.054398,0.915686,-5.816837
117,2081796202,2.624949,-2.078901,-166.246933,0.046753,0.027564,0.217897,-1.218703,0.968000,-5.996048
118,2081812869,2.628148,-2.056442,-166.333511,0.046694,0.012776,0.233820,-1.456082,1.133689,-5.824213
119,2081829536,2.624364,-2.032826,-166.421188,0.081966,0.017817,0.227484,-1.875669,1.199744,-5.893957
120,2081846203,2.614924,-2.006946,-166.508942,0.099649,0.028765,0.272297,-2.213117,1.335850,-5.904984
121,2081862870,2.596524,-1.978501,-166.597427,0.147260,0.027365,0.245223,-2.749229,1.488860,-5.952724
122,2081879537,2.570026,-1.950238,-166.686722,0.101620,0.005388,0.280945,-3.234450,1.477744,-6.002556
123,2081896204,2.535994,-1.920278,-166.775024,0.071593,0.016854,0.257065,-3.681852,1.584895,-5.945835
124,2081912871,2.492208,-1.890668,-166.863953,0.087755,0.046484,0.264824,-4.265450,1.565865,-5.982014
125,2081929538,2.443250,-1.860124,-166.952850,0.079108,0.016831,0.288484,-4.573302,1.626195,-5.982000
126,2081946205,2.387728,-1.828340,-167.042084,0.090742,0.025245,0.290790,-4.964844,1.704532,-6.004463
127,2081962872,2.328029,-1.797558,-167.131821,0.054633,0.013928,0.279313,-5.213337,1.648632,-6.033982
128,2081979539,2.265783,-1.764525,-167.221664,-0.045749,-0.011816,0.262270,-5.363544,1.789182,-6.038657
129,2081996206,2.202204,-1.732228,-167.313889,-0.061353,-0.001542,0.284484,-5.444736,1.745499,-6.179974
130,2082012873,2.138283,-1.699627,-167.407043,-0.050993,-0.005082,0.302161,-5.464047,1.767744,-6.235335
131,2082029540,2.075615,-1.666604,-167.501572,-0.088992,-0.034163,0.292901,-5.387901,1.796533,-6.312968
132,2082046207,2.014218,-1.634178,-167.597366,-0.119362,-0.004839,0.290221,-5.310627,1.764120,-6.389025
133,2082062874,1.957627,-1.602700,-167.695038,-0.109402,0.009937,0.280844,-5.022177,1.709641,-6.494510
134,2082079541,1.905231,-1.571441,-167.794525,-0.099176,-0.001122,0.296000,-4.770457,1.698436,-6.604301
135,2082096208,1.856327,-1.541173,-167.895691,-0.104071,-0.024084,0.283884,-4.560189,1.641141,-6.701551
136,2082112875,1.809201,-1.511774,-167.998169,-0.056417,0.021486,0.300749,-4.452629,1.591670,-6.777647
137,2082129542,1.766589,-1.483292,-168.102783,-0.023321,0.099526,0.307659,-4.181941,1.537665,-6.900806
138,2082146209,1.734628,-1.456537,-168.209946,-0.067915,0.131984,0.323027,-3.543812,1.433473,-7.050422
139,2082162876,1.715600,-1.430453,-168.318100,-0.094455,0.195047,0.302517,-2.766249,1.394362,-7.108550
140,2082179543,1.709916,-1.408300,-168.428436,-0.068162,0.222301,0.314204,-1.965583,1.156305,-7.231081
141,2082196210,1.716863,-1.388958,-168.541168,-0.060192,0.172103,0.303953,-1.209009,0.983201,-7.368865
142,2082212877,1.733740,-1.372201,-168.655685,-0.108234,0.198539,0.313481,-0.613488,0.823480,-7.474799
143,2082229544,1.759339,-1.357677,-168.772736,-0.089868,0.231807,0.294709,-0.092001,0.682367,-7.621022
144,2082246211,1.792540,-1.347055,-168.892944,-0.088187,0.230488,0.262520,0.361491,0.438906,-7.803423
145,2082262878,1.833056,-1.337849,-169.015533,-0.114427,0.184357,0.285542,0.798687,0.344843,-7.945227
146,2082279545,1.878520,-1.331416,-169.142258,-0.112966,0.154473,0.265396,1.090493,0.164901,-8.187268
147,2082296212,1.927823,-1.326964,-169.274384,-0.080235,0.111288,0.280669,1.314643,0.029000,-8.508733
148,2082312879,1.976273,-1.325507,-169.409760,-0.045881,0.073985,0.257636,1.259524,-0.163742,-8.696397
149,2082329546,2.021966,-1.326099,-169.548798,-0.070840,0.031111,0.272398,1.089007,-0.300975,-8.913568
150,2082346213,2.062577,-1.329348,-169.690964,-0.076388,0.014806,0.254840,0.779401,-0.473208,-9.094072
151,2082362880,2.098272,-1.333310,-169.836304,-0.102243,-0.007840,0.251537,0.479476,-0.528249,-9.275731
152,2082379547,2.127729,-1.338776,-169.985962,-0.078478,-0.017889,0.246407,0.098359,-0.633133,-9.536213
153,2082396214,2.151619,-1.347006,-170.137543,-0.024005,0.008807,0.270808,-0.239312,-0.807056,-9.643352
154,2082412881,2.169695,-1.357460,-170.291489,0.005371,0.011750,0.267359,-0.592844,-0.949066,-9.779789
155,2082429548,2.182718,-1.370117,-170.446365,0.018881,0.018808,0.269650,-0.899403,-1.085812,-9.833576
156,2082446215,2.194987,-1.385597,-170.603363,0.007310,0.040522,0.216329,-0.949911,-1.261964,-9.952791
157,2082462882,2.206294,-1.402123,-170.761063,-0.016300,0.037522,0.239918,-1.011472,-1.328288,-9.992414
158,2082479549,2.218789,-1.420662,-170.919739,-0.040072,0.047827,0.240224,-0.944609,-1.453073,-10.043639
159,2082496216,2.235593,-1.441434,-171.079346,-0.051961,0.034537,0.227011,-0.690531,-1.591599,-10.095839
160,2082512883,2.258751,-1.464990,-171.239151,-0.026316,0.038251,0.235596,-0.313372,-1.762167,-10.100871
161,2082529550,2.291241,-1.489378,-171.398865,-0.028015,0.076150,0.219358,0.243084,-1.816338,-10.089333
162,2082546217,2.336491,-1.517000,-171.557907,-0.041580,0.099157,0.218453,1.005113,-2.015041,-10.043627
163,2082562884,2.393683,-1.546202,-171.719269,-0.065175,0.079945,0.217036,1.713471,-2.123921,-10.174442
164,2082579551,2.467311,-1.574386,-171.877213,-0.040760,0.110932,0.224274,2.700085,-2.065294,-9.971041
165,2082596218,2.556231,-1.604004,-172.034454,0.025180,0.128330,0.191901,3.614357,-2.162545,-9.920022
166,2082612885,2.661754,-1.634892,-172.191086,0.053402,0.105789,0.196745,4.606618,-2.252804,-9.877849
167,2082629552,2.781680,-1.666108,-172.345032,0.041004,0.078322,0.191868,5.470293,-2.283271,-9.710138
168,2082646219,2.915319,-1.697403,-172.497955,-0.003906,0.058426,0.169687,6.289886,-2.305298,-9.646067
169,2082662886,3.062684,-1.728819,-172.650238,-0.001497,0.059404,0.158262,7.109417,-2.332755,-9.601425
170,2082679553,3.221251,-1.761271,-172.802536,0.012549,0.040349,0.168189,7.776282,-2.418839,-9.590014
171,2082696220,3.387632,-1.793800,-172.952240,0.014892,-0.001860,0.171203,8.245045,-2.440084,-9.427014
172,2082712887,3.558569,-1.824360,-173.102829,0.011879,-0.023166,0.179747,8.511765,-2.351350,-9.479011
173,2082729554,3.730095,-1.855943,-173.251358,0.034550,-0.045214,0.168238,8.545996,-2.431300,-9.345375
174,2082746221,3.900103,-1.888964,-173.399078,0.027256,-0.075732,0.174900,8.451715,-2.540166,-9.282982
175,2082762888,4.066880,-1.918108,-173.545776,0.027887,-0.069198,0.175797,8.254637,-2.329592,-9.232973
176,2082779555,4.228423,-1.948541,-173.691711,0.051139,-0.068250,0.150611,7.937962,-2.427880,-9.171233
177,2082796222,4.383970,-1.978495,-173.835358,0.025916,-0.066042,0.156803,7.578026,-2.413024,-9.034743
178,2082812889,4.534034,-2.006975,-173.977951,-0.006774,-0.077513,0.162013,7.246983,-2.342154,-8.969239
179,2082829556,4.677974,-2.035276,-174.118668,0.010097,-0.052519,0.161335,6.878799,-2.343870,-8.851009
180,2082846223,4.813696,-2.063324,-174.256790,0.002445,-0.040155,0.156416,6.387188,-2.336212,-8.691942
181,2082862890,4.943027,-2.090631,-174.393188,-0.012110,-0.019675,0.157829,6.003024,-2.301815,-8.585868
182,2082879557,5.067793,-2.116006,-174.528091,-0.002764,-0.035125,0.169227,5.728968,-2.196149,-8.501959
183,2082896224,5.187098,-2.141425,-174.660980,0.044786,0.033868,0.129436,5.402097,-2.204883,-8.377160
184,2082912891,5.302551,-2.164928,-174.789276,0.022978,0.037534,0.140583,5.177973,-2.081301,-8.110327
185,2082929558,5.412416,-2.187877,-174.916031,0.024985,-0.004922,0.170964,4.843279,-2.054152,-8.014575
186,2082946225,5.514216,-2.208877,-175.040695,0.054406,0.008115,0.156706,4.360838,-1.939663,-7.898126
187,2082962892,5.606865,-2.229858,-175.162354,0.080609,0.002293,0.167747,3.816504,-1.933388,-7.714175
188,2082979559,5.688999,-2.247416,-175.283325,0.084874,-0.005381,0.159035,3.184741,-1.735760,-7.690880
189,2082996226,5.757283,-2.262526,-175.404266,0.060026,-0.002864,0.180507,2.351253,-1.599040,-7.701587
190,2083012893,5.810006,-2.277810,-175.522507,0.083141,-0.000641,0.169231,1.422216,-1.600564,-7.536591
191,2083029560,5.846413,-2.292250,-175.640762,0.112784,0.012614,0.176300,0.441134,-1.555780,-7.542199
192,2083046227,5.864776,-2.304049,-175.757538,0.155912,0.042386,0.182151,-0.639716,-1.392640,-7.469061
193,2083062894,5.867085,-2.311714,-175.871902,0.139594,0.040375,0.155773,-1.598015,-1.132312,-7.352434
194,2083079561,5.853883,-2.316716,-175.984161,0.115608,0.070837,0.142156,-2.524414,-0.959900,-7.239277
195,2083096228,5.827145,-2.321329,-176.096069,0.106891,0.077207,0.174629,-3.336336,-0.932328,-7.221079
196,2083112895,5.788527,-2.320355,-176.208633,0.080524,0.077243,0.133080,-4.051059,-0.599517,-7.298827
197,2083129562,5.740874,-2.316833,-176.318634,0.077245,0.070290,0.155874,-4.586517,-0.426503,-7.158354
198,2083146229,5.685484,-2.310171,-176.426392,0.049800,0.071681,0.171596,-5.044782,-0.220218,-7.046594
199,2083162896,5.625556,-2.300721,-176.532211,0.045741,0.102571,0.162869,-5.311140,-0.035371,-6.943655
200,2083179563,5.565310,-2.287036,-176.636642,0.061488,0.115447,0.170024,-5.325689,0.232058,-6.888230
201,2083196230,5.505295,-2.271390,-176.739426,0.021777,0.093616,0.170878,-5.306389,0.365013,-6.802670
202,2083212897,5.448047,-2.254230,-176.840149,0.020566,0.112979,0.181821,-5.133605,0.473777,-6.687374
203,2083229564,5.393833,-2.233946,-176.939484,0.030797,0.119670,0.214668,-4.946083,0.674248,-6.620961
204,2083246231,5.344478,-2.210491,-177.038147,0.016442,0.118645,0.199562,-4.650908,0.872708,-6.598562
205,2083262898,5.300516,-2.183694,-177.137344,0.027301,0.141202,0.216356,-4.325858,1.074216,-6.647585
206,2083279565,5.262771,-2.155442,-177.234756,0.006458,0.139712,0.228960,-3.946085,1.175079,-6.550603
207,2083296232,5.228900,-2.125904,-177.331604,-0.010166,0.124807,0.252631,-3.708860,1.258896,-6.523159
208,2083312899,5.199944,-2.094642,-177.430038,-0.005090,0.117915,0.256920,-3.414878,1.356353,-6.626109
209,2083329566,5.175043,-2.062198,-177.527588,0.016606,0.120753,0.257752,-3.165615,1.434920,-6.577483
210,2083346233,5.152068,-2.027673,-177.625458,0.015070,0.117480,0.269464,-3.047733,1.559807,-6.609269
211,2083362900,5.129570,-1.991969,-177.723007,0.007331,0.084079,0.298267,-3.014935,1.634174,-6.595822
212,2083379567,5.105999,-1.955514,-177.820984,0.002306,0.095522,0.298050,-3.076176,1.679342,-6.623650
213,2083396234,5.080693,-1.920295,-177.919678,0.034761,0.096620,0.286617,-3.178101,1.604130,-6.658765
214,2083412901,5.051688,-1.883250,-178.018600,0.089095,0.069371,0.290328,-3.396808,1.714828,-6.681829
215,2083429568,5.016160,-1.845254,-178.117569,0.087376,0.013904,0.326281,-3.784111,1.774967,-6.688848
216,2083446235,4.972909,-1.807119,-178.217239,0.056842,0.015667,0.308285,-4.245037,1.783765,-6.728201
217,2083462902,4.921206,-1.769174,-178.317154,0.072920,0.044045,0.298365,-4.748685,1.775979,-6.743939
218,2083479569,4.864702,-1.731362,-178.418259,0.073238,0.025529,0.297730,-5.034767,1.768064,-6.810611
219,2083496236,4.801323,-1.697762,-178.520233,0.038207,0.035080,0.302555,-5.445274,1.518212,-6.840244
220,2083512903,4.732202,-1.662220,-178.622696,0.019063,0.050031,0.299208,-5.787228,1.639027,-6.876856
