sep=,
DeviceTag:,Dot2_blanc
FirmwareVersion:,2.4.0
AppVersion:,2023.6.0
SyncStatus:,Synced
OutputRate:,60Hz
FilterProfile:,General
Measurement Mode:,Custom modes - custom mode1
StartTime: ,2023-12-12_15:43:44_523 CET
© Movella Technologies B. V. 2005-2023

PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z,Gyr_X,Gyr_Y,Gyr_Z
196,2083112895,-83.968925,-10.038423,-11.668523,-0.050597,-0.268173,-0.565739,12.182636,1.912655,-3.262733
197,2083129562,-83.748924,-10.078265,-11.731985,-0.165802,-0.315442,-0.483275,11.968608,3.397200,-2.056304
198,2083146229,-83.510483,-10.100611,-11.810534,-0.234491,-0.171555,-0.391809,12.915435,4.386209,-1.125986
199,2083162896,-83.246185,-10.105926,-11.900779,-0.174851,0.065534,-0.261462,14.343348,5.181332,-0.210844
200,2083179563,-82.935104,-10.096755,-11.998054,-0.146460,0.347925,-0.038546,17.076241,5.693792,0.574884
201,2083196230,-82.578239,-10.079954,-12.100392,-0.128762,0.552935,0.086911,19.769955,6.049326,0.957321
202,2083212897,-82.181068,-10.057379,-12.203192,-0.117020,0.478350,0.121019,22.182249,6.124041,1.256683
203,2083229564,-81.762688,-10.028905,-12.306216,-0.193439,0.363234,0.118986,23.454962,6.190917,1.560271
204,2083246231,-81.371979,-9.997338,-12.411495,-0.118537,0.352606,0.092689,21.775156,6.358102,1.679332
205,2083262898,-81.074104,-9.966023,-12.518152,-0.116118,0.392246,0.012757,16.190247,6.444130,1.612750
206,2083279565,-80.914543,-9.936593,-12.632476,-0.146276,0.461185,0.028693,7.814297,6.879292,1.403141
207,2083296232,-80.881165,-9.909330,-12.756783,-0.243853,0.458299,0.197284,0.142930,7.441190,1.169617
208,2083312899,-80.920807,-9.888492,-12.887880,-0.381930,0.364410,0.456051,-4.306802,7.778816,0.724948
209,2083329566,-80.971794,-9.873306,-13.025386,-0.361478,0.201527,0.553113,-5.053400,8.101678,0.335405
210,2083346233,-80.996239,-9.865889,-13.165197,-0.330301,0.044733,0.484842,-3.483636,8.162431,-0.141830
211,2083362900,-80.984413,-9.863718,-13.303316,-0.463003,0.009878,0.324668,-1.289305,8.016117,-0.437555
212,2083379567,-80.961388,-9.866633,-13.441584,-0.539769,-0.043197,0.148003,-0.618675,7.974663,-0.744241
213,2083396234,-80.955498,-9.874243,-13.581238,-0.537360,-0.131631,0.035360,-1.660882,8.012288,-1.038544
214,2083412901,-80.995163,-9.884939,-13.726221,-0.562341,-0.160428,0.073759,-4.450451,8.293541,-1.269788
215,2083429568,-81.033218,-9.902237,-13.872886,-0.726520,-0.160649,0.274337,-4.372665,8.330693,-1.672433
