sep=,
DeviceTag:,Dot6_blanc
FirmwareVersion:,2.4.0
AppVersion:,2023.6.0
SyncStatus:,Synced
OutputRate:,60Hz
FilterProfile:,General
Measurement Mode:,Custom modes - custom mode5
StartTime: ,2023-11-17_10:16:38_930 CET
© Movella Technologies B. V. 2005-2023

PacketCounter,SampleTimeFine,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Quat_W,Quat_X,Quat_Y,Quat_Z
4917,1086157202,-4.207889,-23.439854,-25.248383,-196.361435,-191.067932,128.694077,-0.623676,-0.084000,0.756588,0.177617,
4918,1086173869,2.704508,0.090789,-27.209795,-173.788086,-145.563034,123.708687,-0.612878,-0.051363,0.765931,0.187328,
4919,1086190536,10.727020,-29.760580,6.771284,-155.100281,-134.501801,97.301186,-0.601640,-0.023535,0.773742,0.196973,
4920,1086207203,16.385780,-0.100923,-6.275368,-101.007591,-176.239685,58.474827,-0.583861,-0.003387,0.785845,0.203822,
4921,1086223870,11.265260,4.909552,-12.235440,-123.855057,-126.742279,99.805473,-0.572454,0.022021,0.792400,0.209555,
4922,1086240537,8.239285,-27.459650,-12.449905,-168.605530,-120.332008,76.840569,-0.560387,0.048302,0.796415,0.222162,
4923,1086257204,11.948598,0.434502,4.841178,-110.442299,-131.465668,42.458145,-0.545841,0.066362,0.802822,0.230502,
4924,1086273871,8.899744,2.783106,0.678792,-67.315910,-153.479019,65.632568,-0.529585,0.084424,0.811649,0.231602,
4925,1086290538,1.810022,2.447590,3.659819,-89.621674,-163.827164,68.615921,-0.511551,0.104842,0.819873,0.234801,
4926,1086307205,2.745412,-13.872010,17.527390,-77.573822,-178.290375,57.511539,-0.491179,0.123455,0.829060,0.236984,
4927,1086323872,4.215967,-3.554126,13.504560,-24.333456,-210.254883,29.184582,-0.466558,0.135892,0.842092,0.233961,
4928,1086340539,4.830060,-7.342538,1.605386,2.936507,-227.109085,28.710999,-0.439971,0.146869,0.856328,0.227063,
4929,1086357206,4.097693,-6.499465,-4.235458,32.168335,-221.316299,16.815893,-0.413881,0.154188,0.870504,0.217146,
4930,1086373873,-1.420359,-15.838818,-9.686520,-9.650150,-229.282349,9.747976,-0.385174,0.163252,0.883080,0.212507,
4931,1086390540,-2.838358,-17.585400,4.646685,-1.664810,-234.742157,-35.499390,-0.354091,0.166126,0.896306,0.208944,
4932,1086407207,-8.219305,-10.147092,1.622584,-15.431320,-254.240875,-54.623013,-0.319108,0.167661,0.909429,0.207363,
4933,1086423874,-11.590785,-15.102266,10.214404,-53.844288,-281.339569,-88.991714,-0.278029,0.167000,0.922018,0.211412,
4934,1086440541,-13.667280,-5.256462,-1.274771,-92.209869,-289.215790,-121.556839,-0.233383,0.163458,0.932665,0.221246,
4935,1086457208,-15.634226,-5.956880,0.192783,-232.345795,-297.653534,-156.202835,-0.182431,0.159776,0.937283,0.250381,
4936,1086473875,-15.423824,4.670359,12.624084,-339.448059,-298.955841,-198.111435,-0.126444,0.152584,0.935018,0.294061,
4937,1086490542,-19.106491,5.906531,-6.225053,-496.333801,-276.883209,-238.589630,-0.067383,0.140772,0.920445,0.358363,
4938,1086507209,-24.645550,12.002116,-9.147297,-631.236389,-217.595947,-284.094360,-0.010408,0.119709,0.890470,0.438889,
4939,1086523876,-20.824545,5.377678,-20.466095,-793.704773,-165.937881,-337.021942,0.046321,0.087097,0.838880,0.535303,
4940,1086540543,-21.663319,16.922371,4.259973,-685.154419,-107.600609,-370.914062,0.096627,0.045149,0.784294,0.611153,
4941,1086557210,-20.667130,35.560810,-7.337296,-787.544128,-15.914035,-358.350739,0.134666,-0.005720,0.710552,0.690615,
4942,1086573877,-16.786654,27.417727,-11.679761,-803.879150,57.871284,-349.088318,0.161939,-0.063403,0.625260,0.760793,
4943,1086590544,-14.364161,29.916550,-1.536528,-674.125183,111.552216,-303.408264,0.178119,-0.119091,0.547194,0.809117,
4944,1086607211,-14.719719,11.424438,1.259845,-474.645691,142.982071,-268.814606,0.189556,-0.169487,0.488927,0.834442,
4945,1086623878,-12.639345,16.456964,-1.140673,-314.749146,152.086411,-236.310944,0.199326,-0.213447,0.448546,0.844699,
4946,1086640545,-15.971406,20.198816,-5.206823,-248.878220,161.153870,-197.971725,0.205156,-0.253447,0.416304,0.848744,
4947,1086657212,-17.249340,27.224798,-7.917748,-214.472961,187.062622,-170.084503,0.206699,-0.293305,0.389148,0.848417,
4948,1086673879,-17.631142,33.073334,-11.537442,-218.253433,206.164612,-118.526093,0.200134,-0.332042,0.363544,0.847072,
4949,1086690546,-18.412182,22.515978,-15.284044,-164.166748,213.910278,-87.588379,0.191524,-0.367853,0.345774,0.841690,
4950,1086707213,-14.405349,22.400467,-18.085211,-109.467995,230.773483,-47.037151,0.179684,-0.401589,0.336928,0.832418,
4951,1086723880,-14.763646,11.562825,9.366356,-117.157127,234.051544,-20.359461,0.163686,-0.434015,0.328442,0.822778,
4952,1086740547,-8.409129,30.609400,4.401686,-181.846664,216.998489,2.920282,0.141293,-0.464093,0.312764,0.816599,
4953,1086757214,-11.684785,19.722559,18.267868,-216.895401,200.055573,51.697983,0.111192,-0.489714,0.295423,0.812738,
4954,1086773881,-16.392767,13.474900,6.482914,-174.458435,182.345505,59.881210,0.083656,-0.511279,0.282922,0.807187,
4955,1086790548,-24.436401,4.776042,8.206957,-185.342163,157.772568,91.858635,0.052398,-0.527988,0.270824,0.803205,
4956,1086807215,-24.894161,-2.289414,-1.519849,-186.982407,147.972870,94.294060,0.021004,-0.542691,0.258208,0.798983,
4957,1086823882,-23.978001,-11.501916,-13.958057,-177.978241,141.087326,89.576958,-0.008911,-0.556029,0.245842,0.793923,
4958,1086840549,-25.225550,-9.949499,-12.015731,-122.669296,136.716751,91.540833,-0.034442,-0.568332,0.239657,0.786369,
4959,1086857216,-24.467184,0.854647,-4.734526,-72.345345,140.643433,100.833511,-0.057000,-0.580601,0.239678,0.776021,
4960,1086873883,-26.373552,-6.637300,-7.325774,-83.968575,157.990189,117.431297,-0.082981,-0.593657,0.239385,0.763794,
4961,1086890550,-27.635656,7.503632,-0.335083,-56.400917,166.895340,131.334625,-0.108358,-0.606983,0.242914,0.748882,
4962,1086907217,-25.634972,9.596133,-4.112619,-45.683666,161.186234,144.058090,-0.133854,-0.618753,0.248545,0.733112,
4963,1086923884,-22.123392,18.686636,1.170552,-21.529951,158.331772,150.920746,-0.157679,-0.629790,0.257133,0.715811,
4964,1086940551,-20.364697,20.666924,4.782314,9.058767,147.999054,162.652420,-0.179372,-0.639308,0.269968,0.697300,
4965,1086957218,-21.046843,26.892181,6.958260,5.675102,141.618927,185.298019,-0.203232,-0.646430,0.284451,0.678169,
4966,1086973885,-23.879391,25.310369,8.075490,9.115897,137.608032,208.564148,-0.228666,-0.651408,0.301231,0.657753,
4967,1086990552,-26.424252,34.945290,13.466893,8.782334,126.837898,237.331512,-0.256077,-0.653063,0.320626,0.636500,
4968,1087007219,-28.395071,32.757889,7.328427,2.611432,117.316193,267.783997,-0.286021,-0.650975,0.342161,0.614288,
4969,1087023886,-31.166094,36.931984,7.396022,4.810290,109.614220,293.581085,-0.317121,-0.645663,0.365942,0.590457,
4970,1087040553,-34.304070,33.203518,4.004477,-38.461784,101.080322,324.115784,-0.353722,-0.634461,0.388370,0.567018,
4971,1087057220,-37.511944,27.459398,5.521019,-74.358337,89.342430,341.510803,-0.393464,-0.617783,0.408923,0.544346,
4972,1087073887,-39.959724,21.758471,8.485410,-96.009720,62.069420,351.008545,-0.433132,-0.595412,0.428891,0.523386,
4973,1087090554,-41.309879,14.594814,4.171833,-106.437607,39.886845,352.674164,-0.471159,-0.568924,0.448204,0.503436,
4974,1087107221,-44.175915,8.316039,3.041762,-42.076168,16.931278,349.275726,-0.500775,-0.543919,0.472123,0.480080,
4975,1087123888,-44.788780,14.960356,-5.533068,111.848656,10.920616,352.536591,-0.516615,-0.528140,0.506011,0.445119,
4976,1087140555,-53.620464,12.001116,2.617803,216.888184,15.715922,372.919769,-0.524224,-0.517458,0.546049,0.399070,
4977,1087157222,-48.492088,11.106823,-16.855230,8.669698,53.891605,372.272369,-0.548620,-0.491621,0.569030,0.365417,
4978,1087173889,-33.287968,-15.773987,-7.883761,29.521727,50.765579,354.911224,-0.568687,-0.467584,0.590463,0.330627,
4979,1087190556,-26.710613,-4.297351,-4.828035,80.389824,45.357536,334.422485,-0.582288,-0.448174,0.611897,0.292681,
4980,1087207223,-24.570845,-14.960636,-1.669270,22.814674,52.385468,318.383942,-0.598167,-0.424683,0.627854,0.260077,
4981,1087223890,-16.243002,-7.225563,4.026888,28.707346,57.004757,306.001038,-0.612338,-0.402175,0.641627,0.227183,
4982,1087240557,-16.736486,-18.274891,4.531381,-144.440308,23.806669,293.849640,-0.631847,-0.363458,0.650621,0.212978,
4983,1087257224,-16.374268,-23.478451,16.974634,-140.281906,16.495569,265.180756,-0.648312,-0.326844,0.657638,0.200941,
4984,1087273891,-9.711154,-22.328936,13.868044,-118.376671,-32.107609,229.159012,-0.657066,-0.293702,0.667134,0.192186,
4985,1087290558,-9.812494,-27.144758,13.614650,-112.873314,-58.288582,209.761368,-0.661720,-0.261743,0.677619,0.185610,
4986,1087307225,-6.252390,10.982714,21.927605,-84.779434,-85.993660,178.372131,-0.661077,-0.234415,0.689625,0.180126,
4987,1087323892,-15.687549,25.119249,53.843758,-121.382477,-140.088013,225.574234,-0.656688,-0.197091,0.706500,0.175427,
4988,1087340559,-17.267937,-32.634823,-6.570279,-120.603386,-176.261429,203.824005,-0.647032,-0.160832,0.724818,0.173558,
4989,1087357226,-10.785986,-18.357508,-7.333107,-211.489517,-205.772842,172.656662,-0.634272,-0.118084,0.741437,0.184465,
4990,1087373893,-6.794240,-31.954546,-23.305077,-263.371063,-197.216934,123.314789,-0.620448,-0.075696,0.753224,0.204861,
4991,1087390560,2.533994,3.338343,-17.301586,-131.920181,-168.250549,96.284485,-0.606360,-0.048682,0.764720,0.212512,
4992,1087407227,8.871422,-23.765465,-24.925520,-202.992355,-150.467560,103.466400,-0.594130,-0.015068,0.771527,0.227001,
4993,1087423894,15.115644,-20.478527,8.422423,-148.674850,-188.108948,44.135609,-0.574723,0.008629,0.782251,0.240214,
4994,1087440561,14.688566,17.567991,-15.261603,-74.613640,-149.424652,59.494740,-0.559854,0.026690,0.791551,0.243513,
4995,1087457228,6.890133,-17.086639,-21.054222,-210.272324,-122.812141,71.593880,-0.547360,0.056172,0.793073,0.261299,
4996,1087473895,11.651912,-12.472258,2.273576,-131.403244,-121.016296,18.314373,-0.533090,0.073232,0.797134,0.273916,
4997,1087490562,10.884371,7.725857,3.042316,-80.807327,-148.320709,35.753906,-0.516568,0.089528,0.804612,0.278823,
4998,1087507229,3.279565,3.102315,14.382045,-63.344433,-166.021225,34.464066,-0.497835,0.105001,0.813609,0.281382,
4999,1087523896,2.781431,-2.811297,1.635495,-75.124649,-180.185318,40.432289,-0.477164,0.122515,0.822416,0.284495,
5000,1087540563,2.960109,-19.543283,14.990961,-35.414738,-206.541656,5.687637,-0.452205,0.134129,0.834598,0.284545,
5001,1087557230,6.515657,1.178185,8.157287,0.056979,-218.768234,-5.509005,-0.425622,0.142510,0.848448,0.280486,
5002,1087573897,2.429960,-12.796582,-10.659486,-0.050607,-221.657669,-19.272427,-0.397724,0.149166,0.861893,0.276957,
5003,1087590564,0.483860,1.325266,-3.993333,-27.559502,-226.385742,-30.521685,-0.367734,0.156116,0.873859,0.277074,
5004,1087607231,-2.838696,-21.172644,-2.125928,-20.842590,-224.223495,-46.239796,-0.337116,0.160449,0.885397,0.276913,
5005,1087623898,-7.959694,-5.858503,0.099403,-13.947752,-251.152527,-92.542747,-0.300887,0.159446,0.898484,0.277075,
5006,1087640565,-10.711397,-7.162088,11.483725,-16.537922,-262.046509,-102.387245,-0.262279,0.157466,0.910782,0.277292,
5007,1087657232,-15.145609,-9.176870,3.792984,-123.556664,-283.869110,-152.722427,-0.215758,0.153441,0.918879,0.292516,
5008,1087673899,-14.257536,5.044459,-3.327763,-247.794754,-281.654724,-181.605347,-0.164828,0.148897,0.919485,0.324359,
5009,1087690566,-15.957138,4.349926,11.094637,-401.848389,-270.459778,-226.938751,-0.109071,0.140711,0.909135,0.376534,
5010,1087707233,-16.890608,10.319470,-10.151444,-550.764587,-235.489456,-269.417419,-0.051711,0.126243,0.884108,0.446925,
5011,1087723900,-22.970768,10.508557,-6.965065,-665.877075,-181.629761,-313.596832,0.004336,0.102117,0.842680,0.528624,
5012,1087740567,-21.877661,13.153980,-16.654917,-802.629761,-111.928551,-360.953583,0.057515,0.065243,0.779467,0.620377,
5013,1087757234,-20.891283,18.777830,3.857605,-726.945679,-53.709866,-376.461517,0.103935,0.020829,0.711713,0.694427,
5014,1087773901,-18.758965,33.287476,1.117292,-755.045105,20.791130,-360.150330,0.139531,-0.030301,0.631873,0.761807,
5015,1087790568,-13.291136,31.832539,-5.059916,-774.640869,89.935158,-336.469757,0.163947,-0.086908,0.541896,0.819706,
5016,1087807235,-8.431928,35.917797,0.572100,-649.039124,141.352890,-285.593079,0.177673,-0.141549,0.461613,0.857502,
5017,1087823902,-8.736275,21.403326,6.433949,-541.415222,167.741180,-229.396545,0.183155,-0.191580,0.392259,0.880843,
5018,1087840569,-9.307096,13.135253,-2.367578,-339.226501,172.754944,-193.924881,0.188313,-0.233756,0.347613,0.888292,
5019,1087857236,-9.989453,25.342354,-2.644618,-220.948532,173.194977,-155.860794,0.191956,-0.270144,0.318544,0.888090,
5020,1087873903,-10.095984,25.779373,2.343189,-193.992599,174.118958,-116.748032,0.191170,-0.303543,0.294009,0.885931,
5021,1087890570,-15.993913,35.939133,-15.979287,-197.030136,201.009079,-69.164291,0.182599,-0.337894,0.271519,0.882475,
5022,1087907237,-17.430897,17.235138,-3.944085,-115.290794,201.694138,-32.359409,0.173017,-0.368202,0.261155,0.875380,
5023,1087923904,-14.526423,18.433428,-24.154131,-85.641731,209.750595,-7.855481,0.161361,-0.397445,0.255864,0.866334,
5024,1087940571,-16.863491,14.322813,-18.123400,0.500615,234.592163,22.766523,0.149673,-0.426227,0.263613,0.852313,
5025,1087957238,-14.088178,15.967102,16.670294,-56.696499,213.020493,32.071114,0.133898,-0.452756,0.264171,0.841010,
5026,1087973905,-9.261213,20.563854,8.906307,-153.202560,202.562057,56.833725,0.108902,-0.478277,0.254036,0.833581,
5027,1087990572,-14.144094,10.489136,12.072914,-241.456238,184.588379,71.981682,0.076352,-0.501520,0.233602,0.829505,
5028,1088007239,-20.921452,11.594859,16.786352,-235.812424,159.470718,97.199394,0.041815,-0.519743,0.214943,0.825784,
5029,1088023906,-24.448021,0.205047,-1.477872,-241.924179,139.898209,115.171143,0.005150,-0.534009,0.196367,0.822343,
5030,1088040573,-23.614355,-8.856246,-8.447737,-169.929550,132.199112,104.593422,-0.024467,-0.546760,0.185218,0.816179,
5031,1088057240,-25.662607,-8.424480,-8.155774,-101.747307,122.142731,112.098259,-0.049312,-0.557853,0.182488,0.808125,
5032,1088073907,-23.972641,-3.445561,-12.384622,-93.777550,124.819839,115.398285,-0.073939,-0.568816,0.180701,0.798955,
5033,1088090574,-25.226871,-6.790055,-8.249414,-93.351730,141.390839,126.311935,-0.100178,-0.580959,0.179468,0.787555,
5034,1088107241,-29.446890,-2.140758,-6.189693,-61.542408,152.448074,145.944672,-0.126181,-0.593770,0.183102,0.773298,
5035,1088123908,-26.769966,6.282811,-6.608312,-41.197708,148.907288,157.402893,-0.151496,-0.605652,0.189809,0.757765,
5036,1088140575,-22.936537,6.456894,1.199142,-20.227415,157.954468,156.367798,-0.174946,-0.618388,0.198294,0.740047,
5037,1088157242,-19.789431,20.103426,2.275518,18.502598,145.779465,171.200470,-0.195960,-0.629673,0.212346,0.721125,
5038,1088173909,-19.958902,21.235096,7.300123,46.298462,142.408844,184.452713,-0.215483,-0.640204,0.230411,0.700441,
5039,1088190576,-21.397100,27.690233,15.327255,78.908920,129.745499,203.150650,-0.233175,-0.648940,0.253645,0.678359,
5040,1088207243,-23.533560,33.048393,13.445466,113.682259,122.152756,227.759674,-0.249382,-0.656092,0.282511,0.653865,
5041,1088223910,-25.792742,35.731636,20.953121,94.765198,114.456375,254.814636,-0.269206,-0.659435,0.311958,0.628774,
5042,1088240577,-26.569548,37.919441,10.816442,60.905609,100.120613,282.188538,-0.293637,-0.657509,0.340870,0.604373,
5043,1088257244,-28.019243,35.104210,9.998844,42.063908,94.306435,305.451538,-0.321021,-0.651641,0.369853,0.579240,
5044,1088273911,-30.880135,33.177689,10.253622,-23.178316,82.092186,328.244019,-0.355102,-0.638884,0.395146,0.556408,
5045,1088290578,-33.914169,24.749039,11.977331,-120.230141,57.592743,332.213501,-0.396194,-0.617220,0.413087,0.539842,
5046,1088307245,-35.951759,20.859070,6.137177,-171.717484,28.261356,338.723236,-0.439467,-0.588093,0.427943,0.527144,
5047,1088323912,-39.185589,13.898815,0.031753,-132.601593,2.220257,336.725433,-0.476310,-0.557928,0.445880,0.512870,
5048,1088340579,-46.206776,24.910828,-6.590835,6.386797,-13.115747,341.288269,-0.499952,-0.534623,0.474267,0.489180,
5049,1088357246,-52.140327,25.087626,-6.769051,52.357330,-1.653560,378.188019,-0.521986,-0.511629,0.506494,0.457417,
5050,1088373913,-44.811405,3.365823,-15.410364,-176.340958,20.834927,373.999512,-0.560608,-0.471625,0.519634,0.439623,
5051,1088390580,-37.716240,1.104414,-13.885010,-177.131958,0.428547,337.908356,-0.593526,-0.431650,0.530099,0.424736,
5052,1088407247,-35.647202,-5.680169,-9.109392,22.616169,-30.132217,327.055847,-0.609270,-0.406928,0.553409,0.396154,
5053,1088423914,-31.377327,-6.794203,-17.057783,-53.629204,-4.776904,300.528748,-0.628717,-0.378355,0.567348,0.373736,
5054,1088440581,-20.253613,-6.816896,-8.284802,-130.029175,0.956057,295.200287,-0.651232,-0.342947,0.575191,0.356986,
5055,1088457248,-23.770393,-24.124790,4.888407,-147.982712,-24.091408,266.162659,-0.669718,-0.306341,0.581911,0.344982,
5056,1088473915,-15.967414,-13.443073,4.965191,-104.348892,-39.115963,249.870377,-0.683060,-0.274075,0.590582,0.330946,
5057,1088490582,-12.962588,-25.929567,14.741738,-49.128468,-73.868050,228.053955,-0.689255,-0.247099,0.603713,0.315278,
5058,1088507249,-8.379077,-7.047766,22.332134,-33.223679,-95.663528,201.010071,-0.691006,-0.222711,0.618126,0.301382,
5059,1088523916,-4.702867,-3.546409,13.575869,-51.275379,-121.104706,198.392960,-0.690254,-0.195323,0.633522,0.289911,
5060,1088540583,-4.713226,0.979541,23.971766,74.489090,-138.587601,202.312775,-0.683654,-0.179168,0.655303,0.266634,
5061,1088557250,-15.649965,-2.111778,27.195080,63.854694,-200.239426,220.183090,-0.671089,-0.157532,0.682179,0.243834,
5062,1088573917,-16.252316,-21.825947,-5.614405,-40.235909,-189.877014,195.107697,-0.659968,-0.128294,0.702564,0.233209,
5063,1088590584,-9.222930,-12.867810,-12.262701,-227.831680,-188.530014,160.075668,-0.650040,-0.084340,0.714497,0.244599,
5064,1088607251,-7.983207,-16.266665,-22.751337,-344.092529,-174.873383,109.616356,-0.639344,-0.034814,0.718398,0.271903,
5065,1088623918,-6.807673,3.587882,-7.915711,-245.188553,-183.426743,107.086975,-0.625364,0.005818,0.725080,0.288349,
5066,1088640585,1.655551,-26.604845,-11.500290,-306.993195,-177.294647,75.594093,-0.609142,0.048483,0.726876,0.313443,
5067,1088657252,11.921050,-11.293595,-7.760859,-194.743408,-191.369232,19.425390,-0.588358,0.076012,0.733902,0.330825,
5068,1088673919,10.408383,13.832557,-17.691551,-118.258568,-173.471451,47.232948,-0.570924,0.099136,0.741868,0.337417,
5069,1088690586,7.053074,-2.777972,-20.371685,-181.819931,-149.643692,70.852028,-0.555621,0.128813,0.743629,0.348868,
5070,1088707253,8.394052,-18.235273,-5.277763,-126.174522,-135.374832,27.473991,-0.540099,0.148528,0.747188,0.357692,
5071,1088723920,7.774010,12.759242,6.156636,-105.408699,-159.146790,32.418789,-0.522297,0.168401,0.753024,0.363046,
5072,1088740587,3.290319,-3.171584,11.722797,-58.895847,-167.668884,50.744434,-0.505301,0.187023,0.760946,0.361460,
5073,1088757254,3.712898,-8.435569,-0.213157,-91.880180,-186.250366,32.638691,-0.484033,0.206909,0.768346,0.364067,
5074,1088773921,5.825460,-14.898455,6.007458,-43.361626,-194.590363,4.172400,-0.461376,0.220514,0.779088,0.362667,
5075,1088790588,8.386268,-4.839293,-9.931376,-35.834419,-197.472336,-14.691683,-0.437289,0.231524,0.790356,0.361266,
5076,1088807255,4.715099,-0.213926,-7.340791,-31.559507,-197.625885,-19.085859,-0.412712,0.241627,0.801361,0.359312,
5077,1088823922,1.148513,-8.343523,0.860826,-48.375851,-196.656586,-31.430553,-0.386639,0.251072,0.811196,0.359771,
5078,1088840589,-2.632861,-16.699949,-11.451813,-64.420364,-200.223709,-69.529289,-0.357209,0.256913,0.821016,0.363772,
5079,1088857256,-4.234784,-12.113418,5.823202,-59.117836,-208.402130,-104.552528,-0.324720,0.258539,0.831959,0.368184,
5080,1088873923,-4.176274,-18.312408,3.743919,-2.404778,-220.045181,-135.014252,-0.290920,0.254117,0.846559,0.366235,
5081,1088890590,-6.795524,-6.589559,-4.279241,-27.194246,-238.993622,-171.073044,-0.251502,0.246957,0.860627,0.367533,
5082,1088907257,-9.066002,-9.662360,5.542387,-45.787617,-231.309830,-190.510605,-0.210843,0.237191,0.872542,0.371424,
5083,1088923924,-10.688729,-6.088135,1.388132,-186.957718,-239.008423,-236.220230,-0.161340,0.225773,0.876487,0.393404,
5084,1088940591,-10.690551,0.474925,-9.470153,-286.210693,-223.769562,-270.916321,-0.107906,0.210559,0.872329,0.427860,
5085,1088957258,-15.590845,6.788180,-12.537258,-462.585876,-171.828156,-305.166565,-0.052859,0.189349,0.852526,0.484306,
5086,1088973925,-16.352394,14.139471,-15.221293,-591.488098,-126.386436,-342.255798,0.003255,0.159693,0.817048,0.554004,
5087,1088990592,-18.639320,8.310794,-5.759481,-580.455688,-73.662460,-369.032990,0.055058,0.120909,0.774901,0.617963,
5088,1089007259,-18.947029,34.588566,-8.298812,-740.965759,15.640085,-358.808990,0.098082,0.072442,0.709541,0.694034,
5089,1089023926,-16.949324,15.942327,-4.694145,-946.604004,94.865295,-364.481750,0.133886,0.011112,0.612007,0.779358,
5090,1089040593,-15.276403,27.688253,1.283682,-856.231506,174.901642,-317.414948,0.154319,-0.053797,0.513884,0.842149,
5091,1089057260,-17.433554,14.185984,0.030819,-786.939514,228.384125,-264.340332,0.162243,-0.118866,0.417168,0.886295,
5092,1089073927,-12.886826,8.667361,11.125437,-495.130310,234.984741,-218.735397,0.167063,-0.173930,0.354105,0.903575,
5093,1089090594,-9.093838,15.823607,2.279623,-445.475342,244.229996,-169.316299,0.164973,-0.225360,0.296652,0.913233,
5094,1089107261,-8.808868,11.539041,7.237159,-352.978516,244.509552,-129.156250,0.159674,-0.271736,0.251326,0.915150,
5095,1089123928,-10.080017,28.925623,4.825407,-244.187485,237.365112,-82.572960,0.152124,-0.312016,0.221313,0.911331,
5096,1089140595,-15.519964,22.582205,-1.380024,-122.637360,234.264160,-39.601383,0.144140,-0.347140,0.208953,0.902805,
5097,1089157262,-14.702444,27.478378,-6.726500,-113.480469,224.235764,-16.120457,0.133601,-0.379539,0.198579,0.893682,
5098,1089173929,-18.580009,23.682966,-15.841240,-111.885796,234.925949,24.348297,0.117352,-0.411584,0.190716,0.883434,
5099,1089190596,-17.908363,18.243753,-6.520332,-114.778465,240.960083,49.422348,0.097314,-0.443150,0.183930,0.871962,
5100,1089207263,-13.577534,18.796499,17.268379,-143.094330,211.406937,72.065659,0.073163,-0.470069,0.174399,0.862129,
5101,1089223930,-10.957819,14.157792,20.354275,-196.175079,190.333115,91.893425,0.043247,-0.493542,0.159107,0.853950,
5102,1089240597,-13.043665,12.960361,13.902437,-221.748108,162.514908,110.244637,0.009729,-0.512290,0.141513,0.847017,
5103,1089257264,-21.305777,4.092402,14.866294,-232.801727,131.694489,127.783936,-0.026198,-0.525859,0.123574,0.841140,
5104,1089273931,-24.620514,-7.136394,-5.904026,-215.118347,110.158180,136.444778,-0.061420,-0.535722,0.108285,0.835167,
5105,1089290598,-26.059155,-10.287386,-20.490900,-176.824310,116.280914,122.188904,-0.091976,-0.546145,0.096217,0.827048,
5106,1089307265,-27.361536,-10.151615,-15.742143,-118.870056,105.660805,120.089371,-0.117472,-0.555600,0.090872,0.818078,
5107,1089323932,-24.206343,-11.400694,-19.373001,-79.965637,121.569511,124.610847,-0.140490,-0.567162,0.090066,0.806522,
5108,1089340599,-25.990803,2.106742,-8.053886,-75.898499,138.331116,141.917496,-0.165324,-0.580118,0.090624,0.792414,
5109,1089357266,-29.257784,3.640323,-3.063213,-88.610954,133.895782,165.087082,-0.193679,-0.591357,0.091642,0.777423,
5110,1089373933,-25.521940,5.076332,2.755364,-62.744530,134.003204,178.938980,-0.221169,-0.602476,0.096619,0.760771,
5111,1089390600,-21.121639,18.029263,9.945708,-36.535404,122.773529,187.013580,-0.246843,-0.612374,0.105428,0.743607,
5112,1089407267,-20.776138,19.781355,10.597941,4.582680,104.077538,205.325089,-0.270266,-0.620693,0.120909,0.726001,
5113,1089423934,-20.915848,20.378622,20.249664,43.749500,86.952995,213.857208,-0.290436,-0.627805,0.141860,0.708085,
5114,1089440601,-21.844776,27.255022,23.913597,63.457527,68.207863,240.646713,-0.310796,-0.632346,0.167910,0.689456,
5115,1089457268,-24.679947,27.596619,27.581455,51.966198,50.005638,260.521698,-0.333294,-0.632992,0.195242,0.670907,
5116,1089473935,-26.668839,32.478718,25.712198,40.538162,23.545055,286.136810,-0.358032,-0.628586,0.224776,0.652816,
5117,1089490602,-29.078762,34.337635,16.559702,23.302279,6.106061,309.459259,-0.385311,-0.619539,0.255260,0.634468,
5118,1089507269,-32.083897,34.672085,14.670500,-18.700367,-8.404359,335.303802,-0.417348,-0.604380,0.284408,0.616164,
5119,1089523936,-35.802570,26.524570,14.437468,-81.501358,-29.467619,343.368073,-0.453701,-0.581618,0.309098,0.600279,
5120,1089540603,-38.002541,21.477703,11.365698,-135.984711,-53.387329,347.167480,-0.492586,-0.551336,0.329937,0.586966,
5121,1089557270,-40.974205,12.800840,7.870873,-148.542114,-75.611237,343.883728,-0.529605,-0.516779,0.349858,0.574506,
5122,1089573937,-43.454933,11.172197,4.128123,-106.648453,-98.507820,330.197662,-0.559596,-0.482816,0.372810,0.561029,
5123,1089590604,-48.043079,15.586078,-0.889728,76.832863,-114.694809,326.392517,-0.573995,-0.461515,0.410588,0.537541,
5124,1089607271,-52.509140,27.669827,-5.072641,179.780869,-99.621986,370.942963,-0.583985,-0.446048,0.456652,0.501470,
5125,1089623938,-44.871677,26.969978,-16.918570,35.736694,-75.349800,387.377686,-0.604007,-0.417720,0.489466,0.470223,
5126,1089640605,-43.377670,-5.315121,-13.279709,13.313515,-59.410999,361.774200,-0.622861,-0.389338,0.516244,0.440401,
5127,1089657272,-33.945557,-0.758375,-3.683324,-7.535790,-59.306473,350.848755,-0.640465,-0.359060,0.539627,0.411927,
5128,1089673939,-27.752523,-19.768913,-19.161970,-65.275719,-49.901562,322.334595,-0.658517,-0.325467,0.555868,0.389151,
5129,1089690606,-18.789518,-0.646022,-5.133516,24.350643,-48.374073,305.726379,-0.670060,-0.301287,0.575147,0.359794,
5130,1089707273,-28.351051,-15.410705,16.415634,-55.081211,-58.017101,299.745605,-0.682610,-0.268833,0.589872,0.337377,
5131,1089723940,-12.368370,-20.610790,-18.185968,-113.929123,-69.115524,260.328033,-0.693361,-0.232872,0.600164,0.323765,
