PacketCounter;SampleTimeFine;Acc_X;Acc_Y;Acc_Z;Gyr_X;Gyr_Y;Gyr_Z;Quat_W;Quat_X;Quat_Y;Quat_Z
2844;3402012561;-19.368435;-3.214326;-22.741976;-463.017609;-245.539734;-81.896172;0.177032;-0.335323;0.854904;0.354059
2845;3402029228;-19.514137;3.186031;-31.193167;-397.030151;-209.329193;-108.706612;0.189261;-0.347604;0.821847;0.409780
2846;3402045895;-15.425388;6.761517;-34.311382;-375.264954;-167.692429;-121.407448;0.197590;-0.361885;0.787168;0.458656
2847;3402062562;-16.882008;-4.657665;-29.475592;-213.925079;-138.182419;-145.934067;0.212085;-0.375328;0.760598;0.485428
2848;3402079229;-14.669961;0.513511;-16.856516;-206.723999;-108.849869;-143.639313;0.223239;-0.389755;0.734333;0.508930
2849;3402095896;-16.504669;-20.376726;-12.381030;-184.148514;-87.098854;-157.334656;0.234011;-0.406014;0.708588;0.527536
2850;3402112563;-17.189913;-5.940171;-5.695284;-143.080627;-71.377831;-178.191864;0.246941;-0.423771;0.684391;0.539488
2851;3402129230;-15.548497;-10.642335;-15.055116;-171.569839;-47.322563;-184.877289;0.255944;-0.444594;0.657530;0.551801
2852;3402145897;-12.372891;7.997955;-7.600719;-160.327896;-26.642431;-182.576721;0.263170;-0.465923;0.631640;0.560972
2853;3402162564;-9.236503;14.546625;-12.026663;-221.457306;-6.119277;-161.157333;0.262179;-0.488677;0.602126;0.574370
2854;3402179231;-12.054017;-0.226026;-7.765602;-245.357224;16.248043;-148.929153;0.255987;-0.512346;0.571408;0.587764
2855;3402195898;-15.749629;20.546146;-9.426514;-235.876434;36.463768;-129.712906;0.246707;-0.534995;0.542779;0.598587
2856;3402212565;-19.425447;1.335060;-1.883491;-185.843872;46.858822;-121.200668;0.239332;-0.555382;0.518888;0.604174
2857;3402229232;-19.188385;2.558426;1.357189;-184.519501;49.991467;-116.103271;0.231093;-0.575040;0.495092;0.608941
2858;3402245899;-24.652010;1.639912;13.603264;-178.912079;61.368942;-119.184715;0.222488;-0.595151;0.471391;0.611625
2859;3402262566;-27.021063;-2.765508;1.871560;-174.559265;72.223343;-121.214249;0.213444;-0.615582;0.447726;0.612407
2860;3402279233;-25.967224;-1.050143;8.196269;-145.710098;70.405373;-131.948654;0.207836;-0.635055;0.425153;0.610536
2861;3402295900;-22.430239;-1.459206;-0.944502;-133.197632;80.525024;-138.689499;0.203149;-0.654874;0.402953;0.606217
2862;3402312567;-19.084389;5.328825;-5.042070;-145.867218;94.393837;-127.558250;0.195252;-0.675017;0.380724;0.601064
2863;3402329234;-17.317554;1.642280;-10.500874;-125.950851;102.087700;-124.537094;0.188384;-0.694471;0.360412;0.593569
2864;3402345901;-15.400238;5.906872;-8.700255;-111.271210;114.612610;-109.456642;0.180848;-0.713236;0.342965;0.583921
2865;3402362568;-18.270384;-3.953540;-5.057033;-91.043633;125.147766;-110.810600;0.174804;-0.731868;0.327136;0.571660
2866;3402379235;-19.484100;7.939369;-6.542183;-69.596222;141.723389;-109.065811;0.169957;-0.750673;0.313442;0.556200
2867;3402395902;-21.078419;6.102064;-12.478025;-55.582512;158.676193;-100.751015;0.165000;-0.769500;0.301980;0.538009
2868;3402412569;-20.039351;13.350091;-16.034794;-66.263290;175.889328;-91.545792;0.157176;-0.788833;0.290890;0.518093
2869;3402429236;-20.613134;8.555225;-16.374949;-52.483173;192.702087;-70.877220;0.148435;-0.807476;0.283367;0.495633
2870;3402445903;-22.375727;9.099504;-18.063337;-61.606667;217.152451;-62.387905;0.136782;-0.826842;0.276447;0.470320
2871;3402462570;-26.556028;6.178188;-21.425737;-28.078781;236.087738;-49.713158;0.127300;-0.845288;0.273413;0.441053
2872;3402479237;-28.502775;11.021695;-20.568439;-3.564722;254.338791;-36.427616;0.119030;-0.862756;0.273574;0.408216
2873;3402495904;-30.788084;6.372750;-26.268280;25.984560;276.704224;-29.795031;0.112932;-0.879401;0.276289;0.370898
2874;3402512571;-33.749718;11.000137;-28.610838;42.885124;300.555084;-22.044916;0.107362;-0.895090;0.280789;0.329310
2875;3402529238;-36.880981;10.143781;-25.900482;43.136116;326.281830;-11.237872;0.099960;-0.909591;0.286490;0.283859
2876;3402545905;-40.538338;11.670856;-22.433987;27.846304;344.270538;-1.795232;0.089093;-0.922401;0.292329;0.236183
2877;3402562572;-44.459045;7.694865;-20.403324;20.721483;362.773499;11.658895;0.075733;-0.932843;0.299129;0.185983
2878;3402579239;-49.460213;1.098247;-18.455505;27.453106;377.280914;14.313082;0.062339;-0.940722;0.305656;0.133154
2879;3402595906;-50.369339;0.339782;-14.652544;13.070176;390.035156;15.410681;0.046224;-0.945952;0.311126;0.078985
2880;3402612573;-48.025547;0.323576;-9.052248;2.622169;391.234131;23.624842;0.028423;-0.947836;0.316495;0.025116
2881;3402629240;-48.454422;1.798730;-6.153286;58.671661;379.971069;37.325214;0.018788;-0.945827;0.322772;-0.029611
2882;3402645907;-49.069851;-4.419441;-11.962811;236.972321;373.375214;24.692806;0.033930;-0.940555;0.325316;-0.091516
2883;3402662574;-38.676197;-6.186574;0.169921;201.752029;380.622894;-5.645671;0.043496;-0.933092;0.322865;-0.152333
2884;3402679241;-33.823574;1.037040;7.048145;143.072968;369.137482;-13.067642;0.045444;-0.923319;0.319479;-0.208209
2885;3402695908;-31.697718;-8.947179;11.366637;24.622469;357.399200;-14.062825;0.031964;-0.912055;0.318503;-0.256301
2886;3402712575;-23.229033;-12.604867;29.160856;9.726467;333.571503;-26.590057;0.017184;-0.900111;0.315525;-0.299914
2887;3402729242;-18.180449;8.404337;20.867039;81.761154;291.555908;-19.862448;0.014124;-0.887624;0.309575;-0.340715
2888;3402745909;-18.543245;6.250341;13.709046;-7.100259;283.850922;-8.597748;0.000483;-0.873638;0.308949;-0.375909
2889;3402762576;-13.013813;-4.475199;29.121752;72.395546;253.024475;-17.140890;-0.002118;-0.860397;0.302425;-0.410185
2890;3402779243;-6.711894;15.389419;13.092610;23.532307;234.980362;-0.420451;-0.009004;-0.846352;0.300581;-0.439612
2891;3402795910;-6.849337;17.347435;25.307062;-60.268127;232.875519;15.479944;-0.025142;-0.830665;0.305707;-0.464659
2892;3402812577;-3.043613;17.738787;17.671484;-74.845276;205.066956;52.489445;-0.039365;-0.814227;0.316045;-0.485388
2893;3402829244;-1.334301;15.786915;-0.505983;-84.876480;195.297287;73.406120;-0.052902;-0.796615;0.329275;-0.504167
2894;3402845911;-2.127678;1.413279;4.363288;-196.989517;208.248093;109.053246;-0.077437;-0.774330;0.354223;-0.518598
2895;3402862578;-2.919550;3.437680;8.511124;-201.653503;191.986832;119.149727;-0.100799;-0.751216;0.380141;-0.530101
2896;3402879245;-3.678938;-9.602362;12.047766;-167.083649;170.539902;129.554092;-0.118283;-0.728396;0.404173;-0.540456
2897;3402895912;1.234141;-0.799084;19.296026;-196.319931;157.219589;124.877075;-0.138281;-0.705211;0.429606;-0.546804
2898;3402912579;6.633699;-8.789016;17.215904;-189.693527;114.367554;136.976578;-0.153822;-0.683684;0.455952;-0.548656
2899;3402929246;9.717830;-15.171417;1.082605;-135.885330;106.128380;135.253464;-0.163464;-0.663243;0.477474;-0.552635
2900;3402945913;11.117595;-13.050595;8.263247;-124.842995;101.303574;123.168640;-0.172525;-0.643643;0.496641;-0.556154
2901;3402962580;13.148906;-13.106572;9.345587;-115.810776;86.949753;113.468155;-0.180374;-0.625575;0.514158;-0.558357
2902;3402979247;12.447650;-0.070346;5.133336;-92.413521;73.209824;109.424149;-0.185305;-0.609092;0.529459;-0.560662
2903;3402995914;8.077819;1.077633;-0.137694;-68.372101;73.810310;115.262039;-0.187619;-0.592431;0.543013;-0.564767
2904;3403012581;7.703831;8.395145;3.019200;-74.028954;75.539024;124.341957;-0.189739;-0.574448;0.557473;-0.568535
2905;3403029248;7.155638;1.159355;6.358309;-94.382126;65.789764;142.588531;-0.191185;-0.554884;0.575030;-0.569994
2906;3403045915;9.225888;2.315676;4.874506;-58.642502;50.550972;158.006409;-0.187103;-0.535896;0.590893;-0.573283
2907;3403062582;8.008793;2.334787;5.547268;-43.683968;40.419365;158.588531;-0.180851;-0.517777;0.605441;-0.576750
2908;3403079249;7.766966;-1.851585;6.315976;-43.690506;34.379066;169.733444;-0.173054;-0.498849;0.620591;-0.579714
2909;3403095916;7.140661;3.215277;14.490587;-19.786253;17.201485;167.014572;-0.162115;-0.481888;0.633558;-0.583187
2910;3403112583;4.557203;1.983742;12.960132;-41.889217;-2.691294;186.604828;-0.149167;-0.463939;0.649784;-0.583344
2911;3403129250;5.780825;6.722335;13.288510;2.751056;-25.545973;198.101669;-0.129982;-0.447423;0.662955;-0.586010
2912;3403145917;2.751235;2.261065;12.959094;-17.731344;-46.005760;218.188217;-0.108365;-0.429907;0.678916;-0.585244
2913;3403162584;4.457511;11.991279;12.035159;10.024840;-67.477333;225.208801;-0.082198;-0.413478;0.692530;-0.585391
2914;3403179251;-0.927653;4.203860;14.645694;-6.027789;-87.009140;249.060226;-0.052928;-0.395601;0.708250;-0.582306
2915;3403195918;-1.673840;11.572509;15.441989;-28.717472;-111.196960;265.041901;-0.021050;-0.377305;0.725858;-0.574741
2916;3403212585;-7.677208;-0.007903;13.876053;-131.452148;-131.909622;283.259125;0.008932;-0.357730;0.751599;-0.554120
2917;3403229252;-9.513725;3.710119;8.000247;-223.826965;-155.137878;292.791321;0.037403;-0.338029;0.783101;-0.520663
2918;3403245919;-13.539620;-4.881523;3.124410;-299.516846;-176.446442;282.871185;0.063719;-0.320176;0.816799;-0.475676
2919;3403262586;-18.579962;-2.017222;1.835499;-430.614075;-194.658371;264.117645;0.084525;-0.305317;0.854320;-0.412038
2920;3403279253;-18.610825;4.414104;1.368472;-517.909790;-228.420395;254.470444;0.104547;-0.292524;0.890180;-0.333287
2921;3403295920;-24.752199;-0.294089;-1.640826;-616.992920;-248.817810;203.718903;0.119661;-0.286066;0.920281;-0.238600
2922;3403312587;-28.493814;-1.634731;-12.406516;-781.863281;-270.624512;147.993057;0.127521;-0.287057;0.941897;-0.119021
2923;3403329254;-22.483223;9.322240;-15.703794;-724.889771;-286.591095;96.678070;0.137400;-0.290282;0.947008;-0.005772
2924;3403345921;-22.060593;2.440065;-19.953581;-723.095825;-277.687103;29.356987;0.144390;-0.299021;0.937322;0.105669
2925;3403362588;-23.291328;-1.070592;-18.293356;-641.801270;-272.701019;-25.515089;0.153489;-0.310214;0.915850;0.203536
2926;3403379255;-18.113836;6.096951;-18.454763;-532.753418;-253.146103;-64.553383;0.164773;-0.322050;0.888162;0.283377
2927;3403395922;-18.502226;-1.318770;-14.806785;-534.227051;-224.924362;-101.606163;0.172682;-0.337564;0.852802;0.359111
2928;3403412589;-19.322166;2.706801;-21.902208;-412.852264;-201.311584;-128.071182;0.184002;-0.352556;0.817901;0.415795
2929;3403429256;-16.702608;0.355013;-33.397877;-402.583069;-160.269836;-140.686295;0.190923;-0.369670;0.780347;0.466851
2930;3403445923;-18.680546;-7.485045;-27.429996;-246.802582;-128.416519;-163.680496;0.203516;-0.386121;0.750472;0.496270
2931;3403462590;-16.156738;2.388484;-18.349150;-151.712311;-110.519127;-167.603271;0.219465;-0.400833;0.726495;0.513198
2932;3403479257;-16.886322;-7.691191;-12.855057;-135.770172;-86.878433;-167.242020;0.233564;-0.416285;0.703627;0.526368
2933;3403495924;-18.348932;-6.328222;-9.056278;-111.061424;-73.240028;-174.091003;0.248027;-0.432293;0.681929;0.535331
2934;3403512591;-15.786958;-8.078173;-14.130174;-138.464355;-48.035648;-178.937271;0.258410;-0.451299;0.657990;0.544613
2935;3403529258;-15.710204;10.519173;-11.768027;-158.374084;-25.515757;-178.779770;0.265010;-0.472359;0.632581;0.553613
2936;3403545925;-12.915387;8.979358;-13.176991;-228.655304;-1.427510;-154.734161;0.262199;-0.495214;0.603254;0.567538
2937;3403562592;-15.850795;9.418482;-7.469810;-224.832611;18.410496;-142.064819;0.256388;-0.517730;0.575026;0.579280
2938;3403579259;-14.925430;17.411913;-11.335917;-216.628769;39.898838;-129.895767;0.247936;-0.540017;0.548425;0.588337
2939;3403595926;-19.335306;3.498518;-5.577233;-235.275620;59.596180;-116.411972;0.234841;-0.562809;0.521276;0.596965
2940;3403612593;-19.900295;5.993446;2.679604;-209.637527;62.435852;-109.111763;0.222620;-0.583662;0.496353;0.602838
2941;3403629260;-25.135260;-2.738049;6.470799;-169.546082;72.177994;-107.693375;0.212682;-0.603322;0.474841;0.604397
2942;3403645927;-26.637043;4.577703;1.481708;-209.120758;87.329514;-105.294563;0.197760;-0.624692;0.449972;0.606775
2943;3403662594;-27.393131;-0.889912;3.307050;-199.772537;94.529915;-113.454651;0.183640;-0.646144;0.424815;0.606882
2944;3403679261;-24.419094;1.084007;-3.159564;-214.684494;106.368317;-108.330513;0.166655;-0.667835;0.398544;0.606123
2945;3403695928;-22.763020;1.526896;-3.091847;-221.939926;120.561310;-101.234970;0.147235;-0.689537;0.372087;0.603666
2946;3403712595;-19.205738;8.179459;-11.748802;-210.315109;138.396225;-84.243973;0.126268;-0.710579;0.348199;0.598240
2947;3403729262;-18.118593;5.018358;-7.860059;-174.551468;149.961029;-74.673889;0.107331;-0.730525;0.328188;0.589157
2948;3403745929;-17.186178;2.155524;-4.692810;-139.135025;161.805664;-63.452412;0.090473;-0.749544;0.312265;0.576618
2949;3403762596;-19.556133;-1.654684;-5.557282;-99.375908;173.745575;-62.030052;0.077156;-0.768218;0.299688;0.560424
2950;3403779263;-19.878233;9.204082;-7.757533;-78.138748;187.286743;-53.015869;0.064795;-0.786627;0.289721;0.541370
2951;3403795930;-21.877432;6.855271;-13.464891;-15.626805;196.832657;-43.652302;0.058337;-0.804060;0.285594;0.518190
2952;3403812597;-21.428505;12.942474;-12.440754;1.196060;213.134537;-34.375034;0.052382;-0.821410;0.283710;0.491986
2953;3403829264;-23.158958;8.263428;-15.110810;56.648033;226.502548;-28.387981;0.051955;-0.838112;0.286313;0.461405
2954;3403845931;-24.626085;10.442432;-19.051588;71.603760;244.764099;-21.435749;0.052020;-0.854512;0.290536;0.427426
2955;3403862598;-27.938951;9.746746;-20.432446;90.170845;263.741882;-19.512398;0.053341;-0.870518;0.295836;0.389660
2956;3403879265;-29.874262;13.125593;-27.202616;108.781151;284.479309;-13.589992;0.055652;-0.885659;0.302552;0.347812
2957;3403895932;-32.170708;12.206006;-27.095158;102.292740;309.809753;-8.450652;0.055577;-0.899974;0.309146;0.302303
2958;3403912599;-34.574406;14.800846;-27.772356;73.011093;332.831177;-1.680420;0.050149;-0.913047;0.314756;0.254476
2959;3403929266;-39.040138;15.050139;-20.902466;37.028713;354.111420;13.099502;0.038233;-0.924082;0.320294;0.204996
2960;3403945933;-44.376347;11.177201;-19.917671;39.505505;364.571198;26.202076;0.025615;-0.932191;0.326748;0.153622
2961;3403962600;-46.548553;7.226909;-15.766037;118.058334;369.509491;34.737469;0.023128;-0.936847;0.335057;0.097570
2962;3403979267;-48.817905;-6.340161;-13.675449;143.961349;374.835266;23.176308;0.024015;-0.938959;0.340928;0.039349
2963;3403995934;-49.147781;-7.538889;-7.988874;131.997635;375.844971;4.761843;0.023339;-0.938864;0.343001;-0.018434
2964;3404012601;-48.462044;-9.406836;-11.480011;221.147675;373.610718;-22.016050;0.034905;-0.936428;0.339789;-0.080180
2965;3404029268;-43.375824;1.491297;-3.897086;232.705093;378.303833;-44.975407;0.047548;-0.931230;0.331930;-0.142735
2966;3404045935;-39.318142;0.518742;-4.269540;143.481766;377.120636;-55.845104;0.047876;-0.923692;0.323150;-0.200188
2967;3404062602;-37.915775;-4.495241;13.303212;72.054298;370.928833;-60.696735;0.038719;-0.914114;0.314703;-0.252703
2968;3404079269;-27.544136;-3.932290;21.525139;-27.317604;349.300720;-58.225185;0.017457;-0.903256;0.309221;-0.296998
2969;3404095936;-21.317879;-1.137664;30.933931;-102.079437;323.689850;-48.177235;-0.011988;-0.891017;0.307448;-0.333797
2970;3404112603;-16.512861;2.809705;33.577255;-66.101768;277.660034;-30.769491;-0.033802;-0.878489;0.305648;-0.365641
2971;3404129270;-10.460806;6.645197;21.631979;36.525452;241.123032;-22.052967;-0.040355;-0.866735;0.299274;-0.396961
2972;3404145937;-5.795812;19.449825;14.955845;37.609730;223.831863;-12.594009;-0.045443;-0.854568;0.293838;-0.425803
2973;3404162604;-4.889493;17.500284;17.466379;-48.827011;222.851990;28.829477;-0.058692;-0.839214;0.298600;-0.450680
2974;3404179271;-1.970517;22.955357;15.467060;-88.652138;201.729828;37.836193;-0.075318;-0.823634;0.306932;-0.470900
2975;3404195938;0.719638;18.319912;13.226669;-74.564651;184.912430;81.517868;-0.086555;-0.806602;0.319388;-0.489788
2976;3404212605;0.778609;17.019936;0.342600;-111.894066;181.056580;109.916870;-0.099983;-0.787195;0.337523;-0.506364
2977;3404229272;-3.388638;3.887135;6.432277;-122.336777;172.719879;136.352219;-0.112219;-0.765998;0.359125;-0.521232
2978;3404245939;-4.757991;-17.773983;22.254507;-146.543427;169.155945;136.495590;-0.126849;-0.743626;0.382139;-0.533760
2979;3404262606;-2.865965;1.130777;16.951666;-267.462982;143.314865;134.005112;-0.153077;-0.719726;0.414055;-0.535837
2980;3404279273;5.710683;9.779980;9.809953;-214.250641;120.130463;154.712433;-0.170486;-0.696073;0.443658;-0.538132
2981;3404295940;10.650031;-2.286952;16.988487;-173.952805;82.704048;164.907394;-0.180439;-0.674588;0.471362;-0.538694
2982;3404312607;11.738186;-4.899326;-9.967600;-110.480026;79.067154;163.023834;-0.183926;-0.654354;0.493466;-0.542663
2983;3404329274;13.278573;-20.299540;9.855201;-98.360199;89.242195;137.417252;-0.188857;-0.634937;0.511491;-0.547325
2984;3404345941;14.793113;-10.911719;22.124264;-79.730331;54.018154;128.227310;-0.190061;-0.619029;0.527858;-0.549588
2985;3404362608;12.040389;-9.749768;-7.260786;-72.838829;48.982834;120.727417;-0.190814;-0.603887;0.542878;-0.551538
2986;3404379275;6.120942;14.012525;4.419355;-65.499565;56.032005;133.503708;-0.190348;-0.587069;0.557982;-0.554774
2987;3404395942;4.364059;6.215901;6.851548;-53.085033;43.974792;148.690628;-0.186567;-0.570040;0.573372;-0.558114
2988;3404412609;6.481976;16.922241;17.356840;-25.535723;22.997066;168.678085;-0.177062;-0.553452;0.588401;-0.562249
2989;3404429276;6.979448;-2.484407;3.097431;-40.567989;-1.906904;191.063309;-0.164762;-0.536208;0.606638;-0.563317
2990;3404445943;6.207323;-3.494982;5.716980;-20.341209;-5.569730;190.785233;-0.150470;-0.519342;0.622812;-0.565463
2991;3404462610;4.209376;-1.469656;11.461809;-0.339275;-26.355194;197.092133;-0.132158;-0.503624;0.637775;-0.567574
2992;3404479277;5.019057;-6.915035;8.671051;-33.451870;-36.593597;196.890320;-0.115252;-0.487681;0.655111;-0.565432
2993;3404495944;3.538535;5.544580;17.429989;8.373663;-68.545990;201.471161;-0.091864;-0.474159;0.669280;-0.564623
2994;3404512611;-0.335205;-1.246686;8.304133;-1.934752;-87.947670;231.029266;-0.064805;-0.458676;0.685826;-0.561302
2995;3404529278;-1.039761;3.155059;11.622816;20.690027;-106.382195;237.541687;-0.033779;-0.443633;0.700209;-0.558351
2996;3404545945;-5.797579;3.074915;10.083111;-35.116707;-123.053001;257.313141;-0.003004;-0.426947;0.719377;-0.547908
2997;3404562612;-7.174868;13.923386;7.734558;-76.885536;-139.109009;270.359833;0.027919;-0.409340;0.741337;-0.531113
2998;3404579279;-11.803401;12.211934;6.412446;-204.016052;-155.293747;295.579803;0.054897;-0.389703;0.772614;-0.498181
2999;3404595946;-15.187991;-0.916810;-1.146514;-281.089813;-176.305496;291.920563;0.079439;-0.371186;0.806305;-0.453634
3000;3404612613;-22.783308;-7.618816;-1.314032;-383.861603;-193.550613;268.788757;0.098615;-0.355902;0.841537;-0.394239
3001;3404629280;-21.796431;5.052035;-8.770681;-545.032043;-217.979126;255.350418;0.111077;-0.343420;0.879084;-0.311345
3002;3404645947;-20.077394;13.888095;-3.913724;-553.669739;-244.409805;234.598206;0.124662;-0.331896;0.907918;-0.223584
3003;3404662614;-28.247110;-0.026073;-6.471374;-672.452759;-273.028229;188.694336;0.133581;-0.326064;0.928487;-0.117264
3004;3404679281;-30.219866;12.212402;-14.364214;-739.036743;-282.801392;130.614670;0.138094;-0.325359;0.935452;-0.001125
3005;3404695948;-24.170345;7.505871;-20.072054;-713.744690;-297.152618;81.094742;0.144017;-0.326621;0.927453;0.111398
3006;3404712615;-19.360386;7.890027;-21.154228;-703.345947;-286.039551;30.341269;0.148021;-0.330634;0.905840;0.219601
3007;3404729282;-22.019367;-11.570934;-27.109888;-595.139709;-273.761658;-32.453518;0.156064;-0.337505;0.875232;0.309361
3008;3404745949;-15.676754;4.669768;-30.327047;-475.295502;-244.929062;-72.375862;0.167006;-0.345478;0.842024;0.379144
3009;3404762616;-20.027445;1.543866;-19.370878;-408.492188;-217.191559;-92.807098;0.178138;-0.354032;0.807573;0.436754
3010;3404779283;-17.610893;3.037065;-31.599854;-324.286743;-188.724121;-111.000160;0.190747;-0.362996;0.775058;0.480764
3011;3404795950;-15.190485;11.261519;-30.433815;-281.939545;-145.749237;-118.532143;0.200751;-0.373657;0.744144;0.516071
3012;3404812617;-14.061231;-2.956703;-29.087275;-235.922577;-117.731628;-130.076859;0.210621;-0.385601;0.715329;0.543374
3013;3404829284;-13.446388;-5.327692;-17.475248;-203.218491;-84.284111;-135.969849;0.219009;-0.399196;0.688717;0.564223
3014;3404845951;-15.031841;-13.355635;-15.715899;-187.623611;-65.913757;-145.547409;0.226986;-0.414262;0.662540;0.581296
3015;3404862618;-15.673396;-9.626272;-7.235008;-146.808670;-42.780449;-162.256500;0.236369;-0.431145;0.638824;0.591733
3016;3404879285;-14.814011;-10.097651;-16.691555;-145.131683;-22.166420;-173.004257;0.244648;-0.450328;0.614625;0.599657
3017;3404895952;-14.332526;12.001206;-9.219254;-155.461945;0.405659;-168.700180;0.249596;-0.471036;0.589975;0.606430
3018;3404912619;-11.874038;7.878578;-14.953043;-208.763000;21.853331;-144.457809;0.246536;-0.492939;0.562377;0.616412
3019;3404929286;-16.685266;12.256637;-4.328710;-216.602386;43.430195;-131.062958;0.239542;-0.515323;0.535108;0.625078
3020;3404945953;-17.430363;16.692232;-8.851617;-199.090866;61.884697;-117.166405;0.230778;-0.537043;0.510466;0.630675
3021;3404962620;-23.235226;6.523556;0.483644;-202.268906;82.641312;-104.755363;0.218718;-0.559207;0.486640;0.634532
3022;3404979287;-22.523596;2.101592;3.254730;-176.276489;81.162025;-102.299088;0.208356;-0.579617;0.464836;0.636050
3023;3404995954;-25.826450;-2.878374;10.027149;-129.189468;91.479134;-99.585701;0.200803;-0.598869;0.447520;0.633057
3024;3405012621;-25.334726;0.586404;4.706110;-160.726654;103.764450;-102.863541;0.189819;-0.619866;0.426952;0.630434
3025;3405029288;-24.654549;-2.503505;6.706010;-143.369873;104.820786;-111.338684;0.180900;-0.640412;0.406818;0.625818
3026;3405045955;-22.320143;-2.104859;-1.011121;-121.701279;112.618149;-110.773743;0.173305;-0.660496;0.388523;0.618676
3027;3405062622;-21.613586;3.014741;-1.530882;-128.966324;122.962425;-109.415558;0.164135;-0.681036;0.369623;0.610433
3028;3405079289;-19.567682;7.604839;-11.482335;-131.150269;141.989349;-98.790810;0.152588;-0.702082;0.351693;0.600091
3029;3405095956;-17.141367;9.182552;-9.126591;-121.188362;153.681473;-93.419060;0.140785;-0.722950;0.335141;0.587540
3030;3405112623;-16.517897;7.638421;-9.290837;-91.906555;169.697464;-82.835594;0.130180;-0.743356;0.322255;0.571512
3031;3405129290;-18.095957;5.119674;-10.164846;-52.506191;182.384521;-79.718376;0.122803;-0.763223;0.312959;0.551785
3032;3405145957;-18.380125;14.366470;-15.884491;-14.903514;194.622849;-63.344711;0.117574;-0.781944;0.308456;0.528767
3033;3405162624;-20.409012;11.394822;-13.038580;-14.299267;211.429825;-54.416668;0.110786;-0.800765;0.305056;0.503432
3034;3405179291;-22.323797;13.669979;-17.270344;19.249722;226.846542;-42.848511;0.106190;-0.818751;0.305403;0.474446
3035;3405195958;-25.465008;6.558169;-17.042620;40.907448;245.004135;-35.006454;0.102619;-0.836245;0.308102;0.441857
3036;3405212625;-27.697554;6.823581;-18.892586;80.951653;260.139801;-34.094952;0.102979;-0.852794;0.313242;0.404991
3037;3405229292;-30.714216;7.636435;-25.017698;79.723793;280.034180;-34.043388;0.102053;-0.869010;0.318065;0.365022
3038;3405245959;-32.503716;7.797358;-24.303993;75.432159;299.228882;-27.989119;0.099121;-0.884295;0.323067;0.322219
3039;3405262626;-34.967579;8.038111;-26.455997;61.595970;323.925323;-28.955494;0.093018;-0.898995;0.326899;0.276211
3040;3405279293;-38.545944;12.407198;-22.103968;40.501427;339.909973;-17.759480;0.082672;-0.911862;0.330738;0.228661
3041;3405295960;-42.529140;12.358857;-16.368484;-29.871672;360.378174;-4.518754;0.061295;-0.923163;0.333300;0.181453
3042;3405312627;-43.877281;1.039461;-14.581059;-18.271633;364.827332;8.476088;0.040705;-0.931224;0.336921;0.132850
3043;3405329294;-42.774506;1.577870;-13.126083;112.792137;362.124054;8.312279;0.037902;-0.935716;0.341937;0.077961
3044;3405345961;-42.144375;2.399846;-6.580589;141.008774;356.271057;6.124817;0.039177;-0.937226;0.345791;0.022377
3045;3405362628;-43.545139;-6.736051;-10.553596;163.571152;354.552490;-5.574873;0.043581;-0.936266;0.346909;-0.034069
3046;3405379295;-41.993172;-4.227829;-7.852761;146.992523;369.760437;-33.108475;0.044796;-0.933696;0.343232;-0.091639
3047;3405395962;-36.821854;2.498801;2.764010;137.007446;364.490814;-36.670406;0.044841;-0.928430;0.337986;-0.147555
3048;3405412629;-33.414028;1.917263;3.542542;84.858994;354.642487;-32.952682;0.038374;-0.920805;0.333244;-0.198981
3049;3405429296;-27.667070;-3.117572;14.611940;-21.998165;345.848328;-32.184391;0.018041;-0.911611;0.330735;-0.243421
3050;3405445963;-21.822769;-4.552806;18.821280;-55.209248;318.550507;-20.416842;-0.004912;-0.900823;0.330097;-0.282011
3051;3405462630;-17.393505;-3.784902;19.381466;-26.164877;296.430786;-15.858213;-0.022730;-0.888971;0.328243;-0.318544
3052;3405479297;-13.639827;1.627333;16.000906;47.410568;264.132477;-15.044363;-0.029352;-0.877367;0.322661;-0.353916
3053;3405495964;-11.470099;7.302900;12.240714;74.253616;252.741760;-11.123567;-0.031736;-0.865003;0.315817;-0.388617
3054;3405512631;-9.130466;13.872225;18.381153;42.981956;239.550720;0.602761;-0.036740;-0.851560;0.311896;-0.419781
3055;3405529298;-4.940170;17.799713;17.836998;-11.090826;225.061676;20.836342;-0.046547;-0.836833;0.313524;-0.446371
3056;3405545965;-3.498662;20.920963;21.249344;-84.805832;208.861176;47.770763;-0.062869;-0.820536;0.322993;-0.467380
3057;3405562632;-0.057653;12.835395;17.956005;-106.866661;189.569229;84.684486;-0.078451;-0.802701;0.338172;-0.484930
3058;3405579299;1.469362;2.220388;6.384542;-14.578304;161.639740;95.723152;-0.081119;-0.786584;0.348137;-0.503495
3059;3405595966;-3.351451;10.912032;-9.844393;-143.830704;181.857788;116.736816;-0.098011;-0.765555;0.369372;-0.517574
3060;3405612633;-2.393898;-1.693802;2.012537;-189.222641;183.935791;126.278381;-0.119228;-0.742061;0.394416;-0.528740
3061;3405629300;1.531767;-6.240393;19.582018;-250.052429;172.831833;139.131714;-0.145180;-0.716106;0.424909;-0.534384
3062;3405645967;5.687096;-1.040686;17.741199;-215.422073;126.284119;152.306610;-0.163385;-0.692160;0.454190;-0.536592
3063;3405662634;7.916447;-8.375653;2.127958;-115.427696;99.008026;151.328674;-0.169657;-0.671770;0.475611;-0.541973
