PacketCounter;SampleTimeFine;Acc_X;Acc_Y;Acc_Z;Gyr_X;Gyr_Y;Gyr_Z;Quat_W;Quat_X;Quat_Y;Quat_Z
2852;2784860271;-16.923355;-4.077508;-9.760577;-29.029610;-153.601868;-34.060524;0.602829;-0.452656;0.647668;0.110570
2853;2784876938;-19.714432;-16.266043;-4.839386;-87.989441;-138.483078;-43.507477;0.610855;-0.461754;0.631133;0.123742
2854;2784893605;-23.977060;-4.260389;-7.328032;-83.519455;-130.473328;-51.702747;0.618234;-0.471114;0.614477;0.135122
2855;2784910272;-24.179802;-8.300694;-3.945851;-64.541687;-131.632736;-50.808289;0.626637;-0.478463;0.597825;0.144929
2856;2784926939;-24.020725;-8.245209;-0.575190;-81.938522;-127.651726;-71.658897;0.633566;-0.489054;0.579403;0.153990
2857;2784943606;-23.076447;1.430777;3.164864;-42.874897;-136.468170;-65.361855;0.643514;-0.495070;0.561169;0.160890
2858;2784960273;-20.854471;2.096119;5.480442;-40.538368;-140.650970;-62.995060;0.653563;-0.500327;0.542473;0.168084
2859;2784976940;-19.688848;1.494256;9.750225;-61.841194;-138.593872;-57.477314;0.661405;-0.506950;0.523564;0.177274
2860;2784993607;-19.728439;-3.703653;4.609933;-35.725372;-145.665894;-49.504459;0.671156;-0.509993;0.504948;0.185700
2861;2785010274;-19.402967;-5.909894;3.493399;-58.726505;-148.242584;-59.282654;0.679271;-0.515645;0.484452;0.194957
2862;2785026941;-19.098707;-13.030363;1.923904;-68.448769;-147.083969;-66.342621;0.686344;-0.522479;0.462962;0.203997
2863;2785043608;-20.427912;-14.338781;2.362386;-94.555016;-143.336014;-77.781128;0.691037;-0.532463;0.439878;0.213211
2864;2785060275;-22.054134;-7.810610;6.292950;-101.097923;-140.710648;-82.194603;0.694665;-0.543087;0.416182;0.222015
2865;2785076942;-20.938040;-7.952719;4.892914;-115.461594;-143.194702;-92.840561;0.697070;-0.555285;0.390590;0.230634
2866;2785093609;-20.259857;-10.426464;6.362617;-98.976967;-148.035110;-101.453453;0.700742;-0.565663;0.364021;0.237645
2867;2785110276;-19.995405;-10.163768;6.434633;-100.945190;-152.363174;-108.495483;0.704081;-0.575957;0.336034;0.244182
2868;2785126943;-21.532316;-13.485005;5.448659;-70.307060;-155.777451;-114.209160;0.709702;-0.582755;0.307999;0.248709
2869;2785143610;-22.867317;-15.084036;5.426320;-83.746605;-152.142090;-124.634613;0.713735;-0.591012;0.278692;0.252227
2870;2785160277;-22.884947;-14.529449;2.566039;-107.846092;-150.068192;-136.235428;0.715289;-0.601721;0.247437;0.255087
2871;2785176944;-21.572180;-17.625729;0.814350;-108.913620;-146.802063;-154.689301;0.716472;-0.612649;0.214594;0.255497
2872;2785193611;-24.491596;-26.149532;3.758854;-93.226311;-148.764160;-168.494247;0.718729;-0.621576;0.180647;0.253850
2873;2785210278;-23.087543;-23.820801;-9.054971;-87.923592;-138.296600;-189.138611;0.721020;-0.630099;0.145905;0.248631
2874;2785226945;-22.482540;-25.196215;-6.443876;-97.832062;-114.953575;-202.758423;0.721399;-0.640005;0.111824;0.239736
2875;2785243612;-23.743004;-12.180279;-9.483706;-126.096687;-90.498199;-212.708649;0.718046;-0.653034;0.078247;0.227672
2876;2785260279;-23.542027;-7.248370;-5.087980;-164.668884;-63.020721;-214.510605;0.709630;-0.670048;0.046001;0.212946
2877;2785276946;-23.117622;-5.854303;2.802985;-197.299545;-47.870117;-219.676605;0.696817;-0.689774;0.013738;0.196138
2878;2785293613;-22.214148;-4.826473;5.294971;-191.920334;-39.322659;-225.837646;0.683381;-0.707904;-0.018159;0.177574
2879;2785310280;-19.404671;5.259121;1.008404;-154.186890;-31.609596;-221.987457;0.672585;-0.721261;-0.047895;0.158490
2880;2785326947;-19.799337;5.689930;-1.433251;-98.810135;-24.107260;-207.296768;0.666416;-0.728506;-0.074023;0.140319
2881;2785343614;-18.786655;7.283403;-6.358055;-52.018311;-16.708342;-199.152985;0.664454;-0.730723;-0.097542;0.122598
2882;2785360281;-15.770665;9.533797;-7.314093;-103.280304;4.077813;-183.269577;0.656451;-0.737841;-0.118183;0.103423
2883;2785376948;-15.234026;2.306968;-5.912802;-110.185768;19.759129;-172.423965;0.647212;-0.745385;-0.136205;0.083470
2884;2785393615;-14.236072;1.806153;-2.049111;-119.468590;34.326183;-168.985016;0.636638;-0.753392;-0.152467;0.062027
2885;2785410282;-11.871282;2.710894;0.652106;-89.989487;39.417126;-163.373230;0.628838;-0.758210;-0.167283;0.041203
2886;2785426949;-6.491438;-0.303119;-3.455399;-40.784145;41.147789;-162.645401;0.626097;-0.758034;-0.181461;0.021451
2887;2785443616;-4.646275;-0.638580;-8.436479;-19.580154;50.531742;-155.586655;0.625569;-0.755702;-0.193843;0.001859
2888;2785460283;-4.338614;-3.553578;-12.409320;3.007582;61.091255;-156.356659;0.627467;-0.750888;-0.205224;-0.018347
2889;2785476950;-5.323787;-5.693887;-9.241594;-13.597330;73.587990;-157.405396;0.627538;-0.747094;-0.215422;-0.040497
2890;2785493617;-7.658162;-5.847541;-5.032227;9.500610;78.831718;-166.180145;0.629822;-0.740410;-0.226089;-0.063263
2891;2785510284;-8.104375;-0.002796;2.282910;15.935501;79.218285;-169.886414;0.632348;-0.732489;-0.237019;-0.086135
2892;2785526951;-5.484859;4.467638;0.547762;17.677011;74.188278;-170.293457;0.634461;-0.723921;-0.248297;-0.108381
2893;2785543618;-4.945129;1.114742;-5.909732;34.494431;75.192177;-165.124725;0.638039;-0.713459;-0.259018;-0.129589
2894;2785560285;-5.220197;-1.015207;-4.982058;64.799141;78.050209;-167.923843;0.644352;-0.699501;-0.270135;-0.150121
2895;2785576952;-6.802310;-1.268927;4.207150;26.880112;86.244766;-168.716019;0.646629;-0.688354;-0.279519;-0.172940
2896;2785593619;-7.577783;-0.149458;11.228115;-18.375418;81.352242;-172.000458;0.643649;-0.680923;-0.288337;-0.197287
2897;2785610286;-4.058178;2.573740;-2.284781;-16.169788;76.666931;-168.182419;0.640387;-0.673056;-0.297057;-0.220585
2898;2785626953;-3.857122;5.932374;-8.328219;-27.193594;95.603462;-164.343948;0.636529;-0.665285;-0.303067;-0.245718
2899;2785643620;-3.064738;1.394480;-6.620781;-84.783737;117.524467;-154.445389;0.627869;-0.661958;-0.303790;-0.274416
2900;2785660287;-2.771609;0.655115;-8.889727;-64.474579;132.215042;-146.552094;0.621550;-0.655954;-0.302963;-0.302678
2901;2785676954;-0.199161;5.525071;-7.125015;-68.741325;151.893341;-131.337219;0.615783;-0.649563;-0.298456;-0.331367
2902;2785693621;-0.895855;-0.989138;-12.780554;-68.507950;176.479538;-120.652481;0.610986;-0.641807;-0.290468;-0.361123
2903;2785710288;-3.311459;1.269194;-3.018923;-73.407059;203.263000;-115.511383;0.606412;-0.632590;-0.279054;-0.392713
2904;2785726955;-1.491725;6.750749;9.521677;-53.461227;204.700485;-98.420219;0.603982;-0.621484;-0.266753;-0.421672
2905;2785743622;1.106532;5.400617;12.814913;-97.420372;208.927582;-77.370705;0.598314;-0.614043;-0.249153;-0.450438
2906;2785760289;7.122586;6.566918;17.693340;-33.510174;196.133942;-48.786896;0.599124;-0.602240;-0.234012;-0.472859
2907;2785776956;13.552474;2.702190;18.543222;-50.806057;171.760620;-31.565071;0.598293;-0.593691;-0.218091;-0.491949
2908;2785793623;16.448017;3.125136;12.132327;-36.727913;162.527557;-19.630917;0.598831;-0.584532;-0.202780;-0.508531
2909;2785810290;15.051376;2.198653;10.239314;-7.437773;142.926727;5.724756;0.602815;-0.574692;-0.189073;-0.520187
2910;2785826957;10.168074;-14.367386;6.775013;-34.204578;138.769424;-11.818928;0.602830;-0.566756;-0.175084;-0.533600
2911;2785843624;7.238461;-6.789135;-2.312012;-14.732278;147.960815;-20.589432;0.603746;-0.555915;-0.162428;-0.547784
2912;2785860291;3.735871;-10.602145;6.084005;-18.865816;163.169205;-23.319374;0.604148;-0.543879;-0.148247;-0.563227
2913;2785876958;4.956098;-9.665274;2.080621;-10.372309;169.184753;-36.401524;0.603930;-0.529986;-0.135159;-0.579755
2914;2785893625;5.790915;-6.131873;6.730831;-13.198413;165.042145;-38.222538;0.602892;-0.516332;-0.122243;-0.595802
2915;2785910292;8.686822;0.926930;9.544206;-40.847080;162.831223;-38.998894;0.599296;-0.504954;-0.107095;-0.611880
2916;2785926959;5.700989;-4.593403;12.378547;-33.826176;152.958023;-30.860790;0.596416;-0.493653;-0.092774;-0.626089
2917;2785943626;2.331424;-14.308696;11.566554;-49.207935;160.401077;-31.676174;0.592100;-0.482691;-0.076393;-0.640774
2918;2785960293;1.599396;-9.779254;5.260424;-55.138832;165.474762;-37.945438;0.586478;-0.471376;-0.059382;-0.655990
2919;2785976960;3.961994;-8.001636;7.655953;-40.985088;171.496857;-38.172054;0.581466;-0.457959;-0.043166;-0.671050
2920;2785993627;6.340215;-3.616952;-0.227980;-27.355431;172.442352;-41.567307;0.576636;-0.442958;-0.028382;-0.685911
2921;2786010294;4.341781;-3.555516;4.912303;-22.316570;176.691391;-35.582546;0.572336;-0.426846;-0.013346;-0.700040
2922;2786026961;4.893230;-5.622956;2.791067;-17.350252;186.853577;-32.872612;0.568212;-0.408979;0.002208;-0.714050
2923;2786043628;0.071221;0.023241;9.663814;-72.018967;203.571625;-22.131077;0.561433;-0.393539;0.025462;-0.727511
2924;2786060295;1.523090;2.191857;7.435952;-82.650833;207.033920;-3.729632;0.555378;-0.378105;0.051156;-0.738901
2925;2786076962;-0.434957;4.572529;8.354912;-109.903038;218.287140;16.494091;0.549239;-0.363054;0.081735;-0.748230
2926;2786093629;0.056576;4.431764;13.440144;-106.479080;221.686127;42.752468;0.545350;-0.346543;0.113486;-0.754733
2927;2786110296;-1.411838;-0.660632;15.926906;-167.973877;213.398056;59.525059;0.539498;-0.334983;0.151994;-0.757381
2928;2786126963;-0.694773;-1.102788;16.094421;-217.319809;209.329529;81.270752;0.532693;-0.326589;0.196392;-0.755651
2929;2786143630;-1.218818;-5.121891;11.696574;-250.383209;204.687897;93.893433;0.524638;-0.320130;0.244209;-0.750089
2930;2786160297;-1.083313;-9.038874;13.993509;-292.660339;189.777283;105.001755;0.514975;-0.317255;0.295377;-0.739529
2931;2786176964;-3.531428;-9.073990;21.935425;-311.221741;174.784714;112.886269;0.504464;-0.316095;0.346921;-0.724739
2932;2786193631;-0.004846;-4.516847;9.263838;-329.063446;152.939545;123.239014;0.493791;-0.316996;0.398151;-0.705096
2933;2786210298;-1.238168;-10.569603;14.425529;-354.370636;136.759323;128.603897;0.481841;-0.320002;0.449749;-0.680555
2934;2786226965;-1.990474;-10.429622;12.339607;-383.009338;108.666374;130.882538;0.468917;-0.326461;0.500703;-0.650259
2935;2786243632;-1.390793;-8.458179;10.225939;-359.808319;86.222313;134.916229;0.457498;-0.331995;0.546361;-0.618033
2936;2786260299;-1.648932;-7.478523;10.388305;-350.230652;57.621574;130.304932;0.446989;-0.338761;0.587297;-0.583545
2937;2786276966;-0.789578;-3.709288;9.324423;-373.623474;38.301140;133.930237;0.435894;-0.347269;0.627248;-0.544023
2938;2786293633;0.316901;-3.517510;7.682796;-382.850159;14.337446;133.133682;0.424997;-0.357111;0.664219;-0.500663
2939;2786310300;-1.675848;-4.017779;6.100823;-386.599396;-7.670569;131.227341;0.414452;-0.367720;0.697667;-0.454173
2940;2786326967;-1.754198;-3.811575;-0.468989;-348.742371;-29.133772;125.423378;0.406432;-0.376859;0.724768;-0.409271
2941;2786343634;-2.562629;-3.791453;0.311629;-329.043427;-43.675430;121.154198;0.399679;-0.385123;0.747593;-0.364749
2942;2786360301;-2.842141;-2.342242;1.170568;-297.714050;-61.934631;113.348473;0.395318;-0.392466;0.765443;-0.322169
2943;2786376968;-3.992023;1.382773;0.697466;-282.620514;-77.452354;107.806511;0.392475;-0.399462;0.779738;-0.280006
2944;2786393635;-5.384292;0.986538;4.608161;-246.773392;-93.888123;105.022766;0.392758;-0.404655;0.790013;-0.240574
2945;2786410302;-7.094173;0.622635;4.647314;-219.111771;-112.645775;100.378548;0.396073;-0.408810;0.796714;-0.203095
2946;2786426969;-6.513288;-4.488225;0.682006;-222.597336;-124.702919;91.719444;0.399764;-0.413901;0.801096;-0.164686
2947;2786443636;-6.871829;-3.958012;-2.163182;-210.710129;-133.591141;76.907845;0.404290;-0.419632;0.802583;-0.127750
2948;2786460303;-7.981387;-4.276421;-1.331616;-184.123016;-141.293793;67.699638;0.410656;-0.424478;0.801485;-0.093819
2949;2786476970;-7.116574;-2.462910;-1.627624;-94.921684;-154.341324;56.837223;0.423519;-0.425034;0.796915;-0.070038
2950;2786493637;-7.642494;-0.075633;-1.629268;-36.347187;-160.223679;55.939529;0.440396;-0.421859;0.790766;-0.052694
2951;2786510304;-7.872072;-4.845292;-0.585466;-32.584320;-159.620224;51.090252;0.457132;-0.418746;0.783824;-0.036092
2952;2786526971;-10.187519;-9.461435;8.188883;-52.167862;-163.641266;39.271893;0.472799;-0.418043;0.775490;-0.017794
2953;2786543638;-7.749162;-10.377327;2.275292;-60.591400;-168.380203;29.692745;0.488195;-0.418716;0.765730;0.001050
2954;2786560305;-12.308912;-8.038544;0.564795;-76.681778;-169.450989;16.082722;0.502414;-0.421753;0.754503;0.020735
2955;2786576972;-14.414191;-10.879903;6.468034;-5.446579;-176.795120;11.470630;0.521497;-0.419775;0.742135;0.032666
2956;2786593639;-17.112753;-10.162415;12.012976;13.810173;-187.524139;0.573572;0.542638;-0.417156;0.727831;0.042278
2957;2786610306;-19.622789;-16.481621;12.807091;3.125473;-204.449387;-10.531538;0.564604;-0.416083;0.710831;0.053078
2958;2786626973;-21.391321;-7.752052;-2.848831;-65.205750;-198.520157;-25.844357;0.581493;-0.421846;0.692189;0.069186
2959;2786643640;-18.742453;-4.521371;-4.694337;-112.158646;-166.042297;-28.034504;0.591741;-0.431781;0.675061;0.087756
2960;2786660307;-16.794132;-1.226343;-7.203898;-81.787842;-158.754730;-33.668495;0.602784;-0.439469;0.658062;0.102338
2961;2786676974;-16.517481;-13.943468;-5.739427;-92.327446;-146.953186;-37.660862;0.611650;-0.448393;0.641244;0.116770
2962;2786693641;-22.165230;-12.400614;-12.921280;-88.581680;-138.248810;-52.812393;0.619806;-0.458300;0.623866;0.128816
2963;2786710308;-25.577274;-12.482794;-5.388693;-48.819889;-138.025543;-53.469517;0.630213;-0.464500;0.606856;0.137105
2964;2786726975;-25.708084;-16.636139;-5.147273;-71.302956;-132.818817;-76.167137;0.638730;-0.474640;0.588013;0.144850
2965;2786743642;-24.599691;1.019942;2.363654;-42.015560;-138.965088;-76.759193;0.649419;-0.481750;0.568829;0.150353
2966;2786760309;-23.233591;0.583123;4.759016;-62.492435;-140.028976;-76.542938;0.658357;-0.490478;0.548781;0.157597
2967;2786776976;-21.367392;-1.471655;8.348000;-73.247398;-132.622482;-76.165131;0.665523;-0.500078;0.528896;0.165140
2968;2786793643;-21.860891;0.575089;6.983251;-72.862633;-141.186386;-68.184998;0.672781;-0.508513;0.508444;0.173971
2969;2786810310;-21.431955;-3.518325;7.091738;-67.313179;-147.685181;-68.362740;0.680502;-0.515933;0.487157;0.182781
2970;2786826977;-17.512501;-7.480326;3.113332;-58.095207;-151.847183;-71.489395;0.688848;-0.522215;0.465147;0.190837
2971;2786843644;-17.988949;-3.237245;3.768468;-89.876137;-153.220505;-82.506729;0.694668;-0.532023;0.440943;0.199895
2972;2786860311;-18.764870;-5.200069;6.639065;-114.759857;-156.024323;-78.856087;0.698024;-0.543597;0.415632;0.210988
2973;2786876978;-18.087749;-4.831600;7.212522;-92.383430;-159.762253;-84.735413;0.702929;-0.552667;0.389796;0.220249
2974;2786893645;-18.308006;-7.717364;7.403744;-87.983665;-162.666595;-91.462639;0.707946;-0.561098;0.362919;0.228629
2975;2786910312;-21.050272;-15.002061;5.298060;-60.494297;-169.871948;-96.061836;0.715110;-0.566214;0.335521;0.235470
2976;2786926979;-23.568481;-15.983722;3.085589;-37.508087;-173.302322;-112.845505;0.724251;-0.569149;0.306869;0.239506
2977;2786943646;-24.953695;-20.880638;7.021525;-39.960598;-175.352371;-118.248993;0.732753;-0.571999;0.277176;0.243033
2978;2786960313;-22.661255;-21.364943;-3.722399;-61.998722;-166.490646;-135.528717;0.738918;-0.577649;0.245932;0.244623
2979;2786976980;-23.171871;-26.175894;0.758292;-103.885468;-154.398697;-153.785721;0.740903;-0.588276;0.212708;0.244436
2980;2786993647;-24.846954;-30.342419;-2.102798;-110.300171;-142.391052;-173.592834;0.741705;-0.599928;0.178603;0.240960
2981;2787010314;-25.640404;-34.130802;-3.550184;-102.572876;-129.311234;-200.558624;0.742726;-0.611139;0.143590;0.232914
2982;2787026981;-25.134531;-20.056627;-10.390979;-91.722473;-108.355042;-215.236816;0.743684;-0.621384;0.109731;0.220853
2983;2787043648;-27.791439;-14.868249;-5.585460;-103.807854;-83.853806;-222.155380;0.742268;-0.633017;0.077377;0.205770
2984;2787060315;-25.288336;-6.938668;3.597805;-142.173386;-68.903740;-228.239075;0.736155;-0.648377;0.044837;0.188873
2985;2787076982;-24.322895;-4.694966;7.846157;-211.588181;-54.690735;-230.349258;0.722067;-0.670351;0.011642;0.170628
2986;2787093649;-25.193575;-2.353073;5.149823;-240.721710;-34.102352;-225.612015;0.703388;-0.694375;-0.019683;0.150675
2987;2787110316;-25.092344;2.623981;7.048196;-261.517059;-19.250463;-227.546692;0.681000;-0.719141;-0.050088;0.128713
2988;2787126983;-19.889214;10.018194;2.359783;-267.233185;-3.497365;-217.115189;0.656243;-0.743007;-0.077879;0.105932
2989;2787143650;-16.350567;8.920548;-3.762228;-213.696777;12.481692;-199.623550;0.635794;-0.760610;-0.101283;0.083545
2990;2787160317;-14.204631;2.483777;0.195039;-160.228546;23.995461;-184.230621;0.620276;-0.772483;-0.121162;0.062039
2991;2787176984;-14.698994;-2.225301;-4.858288;-100.834221;31.067808;-177.618118;0.610853;-0.778349;-0.139007;0.041350
2992;2787193651;-14.807082;1.531995;-4.356121;-52.252747;41.154770;-173.146042;0.606630;-0.779434;-0.155067;0.020920
2993;2787210318;-11.697671;7.720094;3.209762;-79.649475;48.879063;-168.023895;0.599027;-0.782508;-0.169850;-0.000521
2994;2787226985;-5.586800;9.083100;1.992154;-90.290154;50.118118;-158.478638;0.589825;-0.786154;-0.183316;-0.021522
2995;2787243652;-4.198743;5.502451;-1.710910;-84.013367;56.073311;-144.770493;0.581160;-0.789068;-0.194613;-0.041863
2996;2787260319;-4.079568;1.032778;-3.824073;-30.642248;57.515404;-137.196991;0.578394;-0.787241;-0.205151;-0.060212
2997;2787276986;-4.661709;-4.352622;-7.239707;25.043051;57.966595;-133.856888;0.581791;-0.780473;-0.215650;-0.076662
2998;2787293653;-3.599165;-1.521109;-2.983762;-9.161649;67.497360;-142.503677;0.581236;-0.775857;-0.225843;-0.095952
2999;2787310320;-3.178653;1.354640;-2.114184;9.929651;66.012505;-140.231552;0.582542;-0.769338;-0.236049;-0.114220
3000;2787326987;-4.292078;-0.506567;-3.855001;44.964657;64.699074;-141.247269;0.587420;-0.759445;-0.246927;-0.131184
3001;2787343654;-3.185143;-0.427491;-4.306983;28.480593;69.015091;-140.097015;0.590357;-0.750525;-0.256851;-0.149059
3002;2787360321;-3.127269;-3.600195;-7.107889;1.813515;78.053932;-142.037521;0.590378;-0.743238;-0.265491;-0.169017
3003;2787376988;-4.830906;-3.494179;-4.284095;-3.324743;85.617722;-144.057007;0.589762;-0.735726;-0.273424;-0.190075
3004;2787393655;-5.471490;-2.766325;-2.787372;38.335846;85.429558;-147.688751;0.593157;-0.724064;-0.282743;-0.209649
3005;2787410322;-4.588118;-0.485519;-2.533306;42.473858;87.615417;-152.082413;0.596582;-0.711330;-0.292265;-0.229525
3006;2787426989;-4.305233;4.954225;-6.693728;-12.340064;98.786362;-152.200531;0.594420;-0.702498;-0.298795;-0.252753
3007;2787443656;-2.179394;11.166009;-6.778115;-95.140480;123.335106;-142.237579;0.584749;-0.699809;-0.298911;-0.281051
3008;2787460323;-1.112550;5.859130;-15.585559;-108.485428;140.477524;-122.188194;0.574703;-0.697785;-0.294723;-0.309761
3009;2787476990;-1.746252;3.142131;-15.957582;-49.598980;163.072357;-107.957764;0.571679;-0.689837;-0.289614;-0.336797
3010;2787493657;-3.781125;-1.387854;-12.843946;-15.218585;184.935394;-98.010208;0.572976;-0.677809;-0.283135;-0.363469
3011;2787510324;-6.705303;0.103949;-13.509092;-6.197644;208.520920;-95.806808;0.575665;-0.663222;-0.274679;-0.391534
3012;2787526991;-6.714938;2.433988;7.173336;-20.223877;231.487686;-89.406921;0.577591;-0.647999;-0.262572;-0.421359
3013;2787543658;0.054471;7.562132;15.784259;-46.961563;219.192978;-75.940254;0.576661;-0.635482;-0.248246;-0.449443
3014;2787560325;4.566061;4.291948;14.226894;-45.018570;220.570358;-55.835171;0.576620;-0.622674;-0.231764;-0.475472
3015;2787576992;11.518634;4.976783;25.426323;-11.688470;183.177551;-44.851902;0.578550;-0.609410;-0.219478;-0.495711
3016;2787593659;16.318157;1.511968;25.525888;-75.465492;160.784561;-34.293415;0.574444;-0.602966;-0.203342;-0.514877
3017;2787610326;16.357302;2.124223;15.854864;-44.306274;137.051590;-10.673545;0.573799;-0.595992;-0.189301;-0.528881
3018;2787626993;8.905506;-14.585293;7.908965;-63.875233;132.291611;-15.614292;0.570660;-0.590572;-0.174479;-0.543258
3019;2787643660;7.679295;-8.010585;-5.275280;-86.425018;148.149673;-25.700602;0.564897;-0.585182;-0.157308;-0.560096
3020;2787660327;7.717919;-3.531986;-6.108774;-24.163124;154.834351;-17.341892;0.564940;-0.574003;-0.143869;-0.575035
3021;2787676994;6.844552;-7.297576;-0.483350;5.506156;169.066437;-28.441860;0.566496;-0.558654;-0.132598;-0.591106
3022;2787693661;6.457630;-8.160491;4.247008;24.428621;167.033463;-31.555883;0.568932;-0.541521;-0.123286;-0.606525
3023;2787710328;5.683611;-5.473953;10.197336;-23.370228;171.153748;-39.134613;0.566653;-0.527494;-0.109926;-0.623355
3024;2787726995;6.944931;-1.801277;6.719457;-28.199501;171.426376;-28.477991;0.564598;-0.513644;-0.095196;-0.639012
3025;2787743662;5.196652;-4.098386;5.533115;-7.424946;172.666168;-25.045380;0.564050;-0.497675;-0.081972;-0.653795
3026;2787760329;4.121666;-3.585466;4.602894;-23.825167;181.256668;-25.626789;0.561969;-0.481881;-0.066461;-0.669003
3027;2787776996;3.440532;-2.435743;3.774815;3.387935;179.792419;-24.461683;0.561493;-0.463669;-0.053583;-0.683276
3028;2787793663;3.355395;-2.179499;11.374834;-39.108704;182.039917;-15.316293;0.558665;-0.448438;-0.035637;-0.696798
3029;2787810330;4.633397;-7.014075;5.621861;-33.159813;187.058182;-7.948504;0.556563;-0.431891;-0.017369;-0.709512
3030;2787826997;0.391085;-2.352926;13.139894;-54.556591;201.536865;0.529951;0.553556;-0.415239;0.004837;-0.721893
3031;2787843664;2.668610;3.102777;5.969077;-62.587784;201.173111;10.965821;0.550623;-0.398842;0.028498;-0.732753
3032;2787860331;-0.642362;0.374433;6.385091;-110.646355;213.841904;29.567385;0.546205;-0.384412;0.059333;-0.741868
3033;2787876998;-0.764214;3.687047;12.882047;-120.271576;213.183472;49.754395;0.542708;-0.370126;0.092211;-0.748313
3034;2787893665;-2.668413;-0.927529;15.121257;-172.567261;212.247147;76.746216;0.538490;-0.359097;0.132014;-0.750767
3035;2787910332;-2.619362;-4.060875;19.211674;-205.084915;207.852463;95.771935;0.533714;-0.350009;0.175775;-0.749498
3036;2787926999;-1.761347;-2.152263;14.948013;-225.490997;196.461472;116.008713;0.529270;-0.342437;0.221538;-0.743997
3037;2787943666;-0.026683;-9.042674;8.674469;-231.758209;183.809372;129.827286;0.525234;-0.335463;0.267206;-0.734980
3038;2787960333;-3.772859;-10.322593;17.070572;-290.911591;169.679474;131.818634;0.517778;-0.333585;0.317542;-0.720968
3039;2787977000;-2.962224;-12.635398;17.576908;-329.584381;152.803528;141.831497;0.508740;-0.334879;0.370187;-0.701429
3040;2787993667;0.150760;-7.171974;10.634950;-334.067413;137.209076;149.276550;0.499447;-0.336562;0.421300;-0.678075
3041;2788010334;-1.400842;-7.373010;10.208977;-330.310791;114.606216;157.025543;0.490921;-0.338632;0.469429;-0.651124
3042;2788027001;-3.173169;-8.360557;12.140077;-372.151703;90.583618;152.495148;0.479926;-0.345108;0.517988;-0.618272
3043;2788043668;-2.664418;-2.309932;4.774991;-406.881348;73.514023;164.200562;0.467696;-0.353280;0.567030;-0.578732
3044;2788060335;-0.206770;-9.092856;6.004234;-396.262238;51.733074;160.026901;0.455591;-0.361449;0.611187;-0.536882
3045;2788077002;-1.249959;-0.453188;-2.055621;-411.744568;25.226494;159.471954;0.443200;-0.371315;0.652284;-0.490127
3046;2788093669;-1.079558;-9.445488;-2.525781;-428.568207;18.446226;159.407608;0.428680;-0.381178;0.691346;-0.439294
3047;2788110336;-0.888696;-2.371349;3.397807;-370.243225;-11.713241;149.208496;0.418131;-0.388900;0.721539;-0.391543
3048;2788127003;-2.425584;-7.314229;-1.895190;-345.609344;-28.178701;146.610535;0.409252;-0.395092;0.746883;-0.344357
3049;2788143670;-2.316927;-3.809384;-1.559433;-292.201447;-44.269848;133.506592;0.403492;-0.399324;0.765888;-0.301913
3050;2788160337;-2.969689;-3.457910;-1.290233;-281.022797;-57.847244;131.127197;0.398941;-0.402918;0.781803;-0.259399
3051;2788177004;-2.361646;0.473953;-2.584899;-287.422791;-67.386551;118.754059;0.393810;-0.407817;0.795015;-0.215758
3052;2788193671;-5.325612;0.684687;0.358996;-317.835510;-78.708824;115.126106;0.387167;-0.414291;0.806455;-0.167622
3053;2788210338;-7.884230;-6.048652;-0.163267;-279.807098;-96.128075;100.121323;0.383627;-0.419861;0.813225;-0.123339
3054;2788227005;-7.925987;-5.844178;-0.541560;-210.045853;-112.836243;88.643127;0.385493;-0.422484;0.815710;-0.086715
3055;2788243672;-6.752475;-9.626615;1.654198;-141.732925;-128.229416;72.132294;0.392770;-0.422956;0.814535;-0.058085
3056;2788260339;-4.881124;-8.007936;2.728574;-81.219795;-139.124771;60.578682;0.404698;-0.421106;0.810895;-0.036601
3057;2788277006;-9.239538;-5.886693;-1.608871;-53.134243;-153.917511;46.350803;0.419792;-0.419097;0.804857;-0.018372
3058;2788293673;-7.422389;-6.424992;-0.617607;-53.383419;-150.635193;43.003891;0.434251;-0.417241;0.798334;-0.000523
3059;2788310340;-8.280250;-7.970646;-1.008653;-40.703938;-152.721893;30.894449;0.449493;-0.415767;0.790483;0.015197
3060;2788327007;-11.397799;-10.152726;4.228155;0.433555;-162.845322;21.805304;0.468173;-0.412392;0.781065;0.026166
3061;2788343674;-12.591403;-9.671989;2.291508;-1.927187;-166.514816;10.155825;0.486936;-0.410243;0.770222;0.036776
3062;2788360341;-14.318604;-11.176554;6.083446;-67.116470;-165.560379;-0.217143;0.501482;-0.413613;0.757986;0.053836
3063;2788377008;-16.654293;-12.573514;11.998007;-80.363625;-177.631714;-16.410442;0.516361;-0.419331;0.743220;0.071813
3064;2788393675;-18.229094;-9.567636;10.410830;-47.114422;-191.461151;-26.670435;0.534509;-0.423147;0.726516;0.086145
3065;2788410342;-19.622082;-11.779319;11.116658;-9.651721;-204.527237;-41.040359;0.556100;-0.425030;0.707722;0.096085
3066;2788427009;-17.688503;-1.042096;-7.194076;-66.140694;-186.276505;-44.651169;0.571922;-0.431717;0.688743;0.110273
3067;2788443676;-16.640734;-3.826777;-3.833638;-106.800117;-164.410400;-46.396248;0.582512;-0.441993;0.670232;0.126929
3068;2788460343;-15.258307;-0.133248;-6.249112;-108.437943;-151.945908;-45.338646;0.591275;-0.452231;0.652266;0.142934
