PacketCounter;SampleTimeFine;Acc_X;Acc_Y;Acc_Z;Gyr_X;Gyr_Y;Gyr_Z;Quat_W;Quat_X;Quat_Y;Quat_Z
1835;3369193732;14.286980;-1.456509;3.567736;-157.421722;113.061981;143.181305;0.408665;0.432565;-0.709361;0.377755
1836;3369210399;13.655354;-6.484733;-1.705494;-133.579559;96.903564;145.668045;0.418786;0.404082;-0.719712;0.378632
1837;3369227066;15.062304;-1.154422;4.413080;-113.648636;81.806648;142.196640;0.425961;0.377619;-0.729012;0.380150
1838;3369243733;11.869532;-5.925235;7.123366;-75.954575;83.438171;145.248917;0.430765;0.352781;-0.735711;0.385655
1839;3369260400;11.389341;-3.281268;2.355191;-87.775696;83.827034;149.010529;0.435700;0.326500;-0.742675;0.389884
1840;3369277067;12.287472;-5.250101;1.493723;-89.562248;72.334846;154.698547;0.438827;0.299882;-0.750148;0.393435
1841;3369293734;15.016682;-4.344965;-2.043166;-65.200981;55.779247;166.959305;0.438053;0.274197;-0.757236;0.399414
1842;3369310401;15.002965;-5.025626;-1.396474;-47.174080;43.702457;172.345215;0.434603;0.249571;-0.763703;0.406947
1843;3369327068;13.854182;-10.222877;-2.969271;-53.417351;31.328592;180.560104;0.429202;0.224186;-0.771045;0.413554
1844;3369343735;11.527231;-0.647678;-4.776853;-57.447369;11.719213;186.435593;0.421035;0.198892;-0.779437;0.419121
1845;3369360402;11.694473;-5.211824;-3.864817;-56.968987;-12.532763;197.131653;0.409099;0.173738;-0.788933;0.424323
1846;3369377069;11.308274;-8.033530;-7.285422;-47.084866;-40.517349;206.395554;0.392747;0.149685;-0.798979;0.430103
1847;3369393736;12.870316;-5.698355;-4.526661;-2.850489;-67.346489;215.615860;0.371328;0.128613;-0.807176;0.440515
1848;3369410403;10.642622;-6.832092;-6.210030;-10.668145;-86.586891;222.393829;0.346945;0.107424;-0.816117;0.449506
1849;3369427070;11.520292;-8.719263;-4.364933;-8.372280;-104.600441;235.389709;0.319088;0.085856;-0.824958;0.458549
1850;3369443737;8.676765;-6.990916;-5.562809;-17.777185;-124.405792;246.873642;0.287733;0.063676;-0.834241;0.466057
1851;3369460404;10.390409;-6.977025;-2.822131;-69.817276;-145.371811;258.273499;0.253034;0.039254;-0.846545;0.466697
1852;3369477071;10.269878;-6.231852;-3.291214;-207.292725;-169.452057;264.681549;0.215118;0.010540;-0.867005;0.449364
1853;3369493738;10.236516;-5.612574;-0.628335;-373.822784;-200.824936;261.142242;0.172884;-0.020901;-0.895747;0.409052
1854;3369510405;7.090995;-9.218672;-3.407761;-516.306763;-238.322021;239.429688;0.125530;-0.050700;-0.928016;0.347089
1855;3369527072;8.599136;-11.642221;-5.797032;-627.959412;-276.533691;203.178192;0.072894;-0.075240;-0.958136;0.266483
1856;3369543739;7.350193;-5.525235;-5.951422;-731.628784;-308.998383;150.355331;0.015811;-0.091331;-0.981417;0.168052
1857;3369560406;2.147244;-5.664473;-9.076006;-810.554565;-331.206665;91.745346;-0.044234;-0.097355;-0.992690;0.056067
1858;3369577073;3.487472;-3.855187;-12.289581;-831.817993;-328.952667;19.745056;-0.102920;-0.091297;-0.988711;-0.059458
1859;3369593740;6.543222;-2.022016;-7.401734;-800.177734;-311.449615;-43.777489;-0.157548;-0.074992;-0.970093;-0.168781
1860;3369610407;2.727512;-6.029580;-10.792437;-746.811218;-279.247559;-102.197929;-0.206186;-0.049832;-0.940017;-0.267176
1861;3369627074;2.886720;-6.339068;-8.426401;-622.517761;-237.761505;-152.642548;-0.247818;-0.019327;-0.905363;-0.344301
1862;3369643741;-1.338162;-2.749408;-10.051072;-496.427765;-194.474976;-182.610550;-0.282862;0.012902;-0.871197;-0.401062
1863;3369660408;-3.991395;-1.911483;-8.196800;-372.623627;-152.385361;-198.189743;-0.312177;0.044414;-0.841214;-0.439254
1864;3369677075;-2.990087;4.420620;-8.826686;-260.541779;-113.919441;-201.031876;-0.336634;0.073518;-0.817283;-0.461880
1865;3369693742;-7.740060;-1.568103;-9.514771;-191.680649;-77.987862;-197.395203;-0.356604;0.101045;-0.798056;-0.475124
1866;3369710409;-6.978011;0.162450;-4.734812;-136.002563;-49.235287;-198.531326;-0.373571;0.127725;-0.782973;-0.480724
1867;3369727076;-9.201406;-0.747039;-3.178064;-143.429596;-25.232918;-201.239624;-0.387371;0.156658;-0.767625;-0.485969
1868;3369743743;-8.829506;-3.486212;-1.919701;-134.338821;-2.698250;-207.147308;-0.398785;0.187149;-0.753060;-0.488731
1869;3369760410;-5.875519;-3.574349;-1.983381;-147.783478;22.426794;-209.614853;-0.406733;0.220240;-0.737916;-0.491483
1870;3369777077;-4.867837;0.272144;-1.309554;-183.133820;49.064785;-202.937012;-0.409586;0.256306;-0.720907;-0.496842
1871;3369793744;-2.269970;-1.945793;-0.902970;-202.025009;69.918274;-186.314041;-0.407660;0.292828;-0.703194;-0.503583
1872;3369810411;-9.164916;-2.425473;-3.271127;-234.289291;83.802498;-164.559662;-0.400610;0.329528;-0.683605;-0.513439
1873;3369827078;-11.631551;-0.882179;-0.900860;-198.615738;89.708298;-140.318619;-0.392208;0.361648;-0.667051;-0.520037
1874;3369843745;-14.527882;1.899056;-0.430278;-198.628586;99.862404;-122.454353;-0.380926;0.392304;-0.651073;-0.526412
1875;3369860412;-16.756565;-4.260523;5.524030;-196.764389;103.848221;-111.975166;-0.368063;0.421641;-0.635173;-0.532275
1876;3369877079;-19.543333;-4.850781;2.441124;-181.460632;104.795822;-109.106232;-0.355401;0.449443;-0.619855;-0.536174
1877;3369893746;-20.294136;1.291766;7.449061;-156.336319;112.099915;-108.390274;-0.343301;0.475964;-0.606202;-0.536780
1878;3369910413;-18.309273;-1.014226;1.539932;-159.946609;111.114792;-102.984108;-0.330288;0.501607;-0.591935;-0.537518
1879;3369927080;-14.344275;-2.511559;1.974145;-148.501663;110.579987;-101.140205;-0.317704;0.526004;-0.578066;-0.536877
1880;3369943747;-11.443473;1.561315;-2.670592;-143.129166;116.000626;-98.411629;-0.304583;0.549853;-0.564516;-0.535000
1881;3369960414;-10.217471;0.614560;-2.821375;-123.076584;126.097137;-91.591705;-0.291433;0.572553;-0.553018;-0.530503
1882;3369977081;-9.423194;-0.158075;-1.923927;-100.607056;134.444138;-85.340744;-0.278768;0.593982;-0.543688;-0.523344
1883;3369993748;-11.111391;0.909956;-2.173831;-68.917480;142.490662;-80.102921;-0.267609;0.613898;-0.537154;-0.512827
1884;3370010415;-11.214216;1.072869;-2.644306;-53.336891;149.348923;-72.761543;-0.256584;0.632734;-0.532347;-0.500431
1885;3370027082;-12.316014;4.330198;-2.108700;-45.685070;162.801193;-61.563213;-0.244238;0.650965;-0.529268;-0.486292
1886;3370043749;-11.364641;2.076738;-4.194243;-69.554901;172.124008;-42.991467;-0.227419;0.668784;-0.526204;-0.473425
1887;3370060416;-11.812513;2.662363;-5.018400;-56.831844;185.842026;-25.765511;-0.209421;0.685268;-0.525726;-0.458449
1888;3370077083;-12.293785;3.282045;-5.987368;-43.211689;201.549255;-10.880140;-0.190408;0.700647;-0.527666;-0.440930
1889;3370093750;-13.039570;1.465844;-7.712662;-20.549103;217.417389;3.546425;-0.171378;0.714627;-0.532463;-0.420039
1890;3370110417;-13.683152;4.841471;-4.499295;1.580872;236.261322;17.619476;-0.152148;0.727321;-0.539957;-0.395365
1891;3370127084;-13.318892;1.534914;-9.374975;-6.972979;252.844833;32.753212;-0.129648;0.739021;-0.548227;-0.369457
1892;3370143751;-13.365541;2.069268;-8.192602;13.774591;271.321075;45.925007;-0.107016;0.749160;-0.558556;-0.339611
1893;3370160418;-13.473712;2.187084;-11.062761;19.710762;291.473846;56.275932;-0.082712;0.758040;-0.569650;-0.306668
1894;3370177085;-15.051990;3.805789;-9.447501;-15.401681;313.641724;66.405975;-0.052092;0.765952;-0.579399;-0.273702
1895;3370193752;-14.575128;5.147241;-9.332125;-50.696877;326.981873;80.413116;-0.015759;0.771696;-0.588064;-0.241722
1896;3370210419;-15.780219;-1.745658;-11.767229;-32.132111;332.457581;93.835297;0.019449;0.774479;-0.597468;-0.206999
1897;3370227086;-14.380489;-2.300548;-13.965633;-15.595737;337.007355;102.682045;0.053392;0.774748;-0.606713;-0.169785
1898;3370243753;-14.636168;-3.995499;-12.402186;83.976608;336.082245;107.259262;0.075954;0.773244;-0.617338;-0.123414
1899;3370260420;-16.624962;-4.428612;-7.222580;169.764526;338.179443;100.110268;0.088655;0.771036;-0.626830;-0.068841
1900;3370277087;-12.908553;-3.681184;-6.009398;177.725174;342.709167;88.031586;0.100415;0.767543;-0.632960;-0.013000
1901;3370293754;-7.765316;-3.677006;-6.840089;135.197449;341.516937;81.512787;0.116448;0.761598;-0.636335;0.038718
1902;3370310421;-6.888651;-4.733160;-5.042829;63.607101;334.816254;73.136322;0.139492;0.753139;-0.637556;0.082812
1903;3370327088;-3.877132;-7.913116;-2.743676;37.806366;322.220856;63.732407;0.163950;0.743349;-0.636790;0.122738
1904;3370343755;-1.585081;-8.697288;-0.275604;20.336946;306.124451;54.763599;0.188594;0.732639;-0.634394;0.158837
1905;3370360422;-0.564349;-5.404306;2.997863;20.679884;286.677124;48.455196;0.211183;0.721560;-0.630660;0.192438
1906;3370377089;2.324817;-3.800303;5.312817;77.282074;268.411835;45.009781;0.225897;0.711777;-0.624472;0.228890
1907;3370393756;3.444271;-4.880888;3.834354;36.560825;253.858490;47.486317;0.243089;0.699787;-0.619416;0.259886
1908;3370410423;4.425711;-2.819984;3.195430;-12.622622;236.561371;60.091484;0.262943;0.684620;-0.617294;0.284811
1909;3370427090;7.208447;-2.173789;1.871847;-45.748299;214.870544;80.965454;0.282988;0.666373;-0.618716;0.305070
1910;3370443757;8.119624;-2.439348;3.511826;-75.249443;191.617035;108.484009;0.302280;0.644693;-0.624364;0.321216
1911;3370460424;9.544046;-0.729811;-1.552301;-69.198914;170.984375;132.366119;0.317705;0.621341;-0.632184;0.336680
1912;3370477091;6.229281;-1.300976;3.710843;-127.230583;159.991364;142.517914;0.336506;0.594167;-0.643513;0.345880
1913;3370493758;0.843207;3.014444;1.920508;-229.190552;155.020874;152.851868;0.362576;0.560269;-0.660005;0.345024
1914;3370510425;8.432115;3.572032;2.913147;-223.684631;141.678436;171.091690;0.385260;0.524416;-0.677021;0.343827
1915;3370527092;12.448039;-10.456656;-2.931638;-232.259796;111.628265;168.389191;0.405019;0.488783;-0.694545;0.338630
1916;3370543759;15.230047;-0.338182;2.402671;-139.646667;89.117798;165.245895;0.415436;0.459237;-0.707530;0.340481
1917;3370560426;14.873010;1.453440;5.078401;-101.635078;86.686996;160.084534;0.422918;0.432157;-0.717688;0.345421
1918;3370577093;14.804689;-3.508513;0.651880;-126.728043;75.335190;151.286087;0.430878;0.404615;-0.728566;0.346170
1919;3370593760;17.355051;-4.108578;4.221629;-100.780792;57.439835;150.180481;0.435119;0.379366;-0.738565;0.348261
1920;3370610427;12.606677;-5.508378;5.230283;-52.716755;51.853554;148.839615;0.435908;0.357319;-0.745897;0.354905
1921;3370627094;10.743322;3.474040;3.230612;-49.624420;49.932037;155.287491;0.435751;0.334642;-0.753062;0.362002
1922;3370643761;11.568748;-9.561256;-4.603601;-52.703342;39.721733;158.628510;0.434205;0.311739;-0.760717;0.368247
1923;3370660428;14.097960;-2.262005;-1.370644;-28.527554;21.849001;171.640823;0.428598;0.289675;-0.768315;0.376955
1924;3370677095;11.376980;-2.895150;-0.325883;0.422472;7.666584;179.942886;0.419457;0.269076;-0.775038;0.388565
1925;3370693762;12.525583;-7.428113;1.635959;-4.217278;-2.007867;184.386215;0.408868;0.248058;-0.782232;0.399273
1926;3370710429;10.878068;-3.997120;-2.841682;15.630326;-14.855846;191.229828;0.395406;0.227997;-0.788684;0.411899
1927;3370727096;10.546120;-8.436807;-5.309101;3.263652;-31.002426;194.687057;0.379980;0.207620;-0.796284;0.422437
1928;3370743763;12.594895;-9.288730;-5.164978;24.828527;-51.958218;206.293213;0.360414;0.188198;-0.803355;0.435105
1929;3370760430;11.378807;-6.700392;-6.123989;26.864939;-73.052055;212.348679;0.337572;0.169324;-0.810742;0.447307
1930;3370777097;12.497470;-10.056188;-2.171936;29.360188;-93.083710;224.916748;0.311094;0.150205;-0.818308;0.459393
1931;3370793764;11.962957;-8.928825;-7.539610;43.174267;-112.708084;240.104752;0.280537;0.131018;-0.825017;0.472749
1932;3370810431;12.881755;-7.087571;-6.298554;2.409373;-131.251953;256.136536;0.246974;0.109320;-0.834243;0.480732
1933;3370827098;12.610105;-8.804443;-8.565392;-78.958130;-152.100494;273.657257;0.210479;0.083840;-0.848539;0.478187
1934;3370843765;12.572642;-8.619126;-5.144968;-223.835373;-176.121231;282.876892;0.171575;0.054253;-0.871387;0.456416
1935;3370860432;10.564964;-6.890201;-4.715311;-381.770447;-206.360138;280.747375;0.129492;0.022785;-0.901514;0.412307
1936;3370877099;8.644980;-16.305805;-7.398636;-522.310913;-239.960648;258.604553;0.083939;-0.006551;-0.934304;0.346410
1937;3370893766;7.241219;-7.056600;-4.935305;-596.749512;-272.132355;226.341644;0.034827;-0.030723;-0.962612;0.266895
1938;3370910433;4.619890;-4.105978;-4.650418;-728.160767;-302.853546;192.079681;-0.018199;-0.049205;-0.984761;0.165847
1939;3370927100;-0.061629;-3.227122;-12.114717;-792.406067;-317.657318;135.154312;-0.072125;-0.058314;-0.994259;0.053462
1940;3370943767;3.385987;-5.630936;-10.095879;-798.810303;-316.407227;70.432266;-0.124289;-0.057131;-0.988786;-0.060020
1941;3370960434;6.842354;1.473988;-7.167839;-760.313293;-301.959778;11.807351;-0.172718;-0.047283;-0.969709;-0.166161
1942;3370977101;3.310445;-8.104509;-12.513171;-725.518677;-269.666595;-47.385994;-0.215465;-0.028600;-0.939732;-0.263956
1943;3370993768;2.091505;-4.201372;-7.908000;-570.001160;-231.926208;-98.384827;-0.252141;-0.006095;-0.907334;-0.336370
1944;3371010435;-2.202440;-2.378492;-7.096270;-462.473419;-193.372864;-130.723862;-0.283484;0.018656;-0.875386;-0.391154
1945;3371027102;-2.002871;-1.045798;-7.538408;-277.846954;-158.550842;-149.507919;-0.310811;0.040103;-0.851716;-0.419976
1946;3371043769;-2.994828;1.639476;-5.149374;-226.346466;-124.685394;-156.755005;-0.333976;0.062113;-0.830771;-0.440946
1947;3371060436;-4.418381;-1.040017;-7.154745;-185.049026;-91.265907;-161.094727;-0.353186;0.084703;-0.812677;-0.455690
1948;3371077103;-6.017371;-2.409315;-1.486767;-148.969559;-65.500542;-167.881256;-0.369793;0.107839;-0.797182;-0.464904
1949;3371093770;-6.185639;-3.157826;-2.711935;-128.615707;-44.743443;-176.549683;-0.384508;0.132185;-0.783174;-0.470459
1950;3371110437;-6.326730;-3.185055;0.885524;-118.580376;-24.363335;-190.207794;-0.397608;0.158834;-0.769898;-0.473232
1951;3371127104;-6.816168;-3.635239;-2.561616;-146.792313;-3.345453;-195.197800;-0.407589;0.188958;-0.754875;-0.477852
1952;3371143771;-4.981978;-5.341479;-3.603756;-123.136971;23.814510;-205.334793;-0.415437;0.220468;-0.741887;-0.477934
1953;3371160438;-4.814974;-1.450208;-1.749819;-171.899902;46.748928;-197.427994;-0.418133;0.255377;-0.726145;-0.482361
1954;3371177105;-7.266311;-0.280499;-2.171342;-187.921158;64.512329;-181.580643;-0.416601;0.290456;-0.709848;-0.488065
1955;3371193772;-11.728107;0.417281;-0.725036;-261.847168;75.657898;-155.757568;-0.408198;0.327614;-0.688790;-0.501622
1956;3371210439;-14.533539;3.496060;-1.730626;-230.352692;90.178513;-132.794556;-0.397396;0.361051;-0.670688;-0.511770
1957;3371227106;-17.186714;-5.882779;2.001903;-219.018951;93.159172;-114.504417;-0.384906;0.391697;-0.653507;-0.520924
1958;3371243773;-21.302227;-1.411570;7.498244;-146.239471;95.152046;-113.714233;-0.375875;0.417898;-0.641184;-0.522470
1959;3371260440;-18.993830;4.203609;4.574488;-144.284912;97.551590;-112.325081;-0.366321;0.443663;-0.628598;-0.523306
1960;3371277107;-16.999983;-2.591031;4.997083;-150.869476;96.223381;-108.903984;-0.355877;0.468944;-0.615059;-0.524555
1961;3371293774;-16.843033;-1.966936;1.834831;-120.983917;94.484734;-111.736923;-0.347569;0.492401;-0.602965;-0.522668
1962;3371310441;-13.559683;-2.712407;-0.694187;-117.918297;94.773605;-110.689262;-0.339132;0.515265;-0.590714;-0.520153
1963;3371327108;-10.868680;2.399586;-2.237797;-85.098877;104.510254;-107.421982;-0.331850;0.536618;-0.581249;-0.513886
1964;3371343775;-8.349181;3.568113;-0.636952;-83.590584;117.265747;-102.085258;-0.322988;0.558045;-0.572552;-0.506419
1965;3371360442;-9.630273;3.666690;-2.858688;-73.325279;129.585846;-93.596832;-0.313085;0.578810;-0.565499;-0.497171
1966;3371377109;-11.979754;3.657303;-2.385770;-62.552547;145.464005;-83.887459;-0.301860;0.599036;-0.560390;-0.485811
1967;3371393776;-12.836082;4.922257;-4.523077;-73.024010;163.512604;-66.850906;-0.286820;0.619157;-0.556406;-0.474133
1968;3371410443;-14.669813;1.751378;-5.105814;-98.338882;181.509308;-44.297398;-0.266232;0.639203;-0.552985;-0.463422
1969;3371427110;-14.721707;0.325297;-5.887653;-103.580498;197.903122;-21.427149;-0.242030;0.658063;-0.551413;-0.452029
1970;3371443777;-15.292556;1.628966;-2.381779;-97.013969;215.653793;-1.909483;-0.215486;0.675546;-0.552139;-0.438586
1971;3371460444;-14.378344;0.153951;-7.378426;-92.711670;227.471451;16.623178;-0.186983;0.691309;-0.554641;-0.423692
1972;3371477111;-14.780190;-0.013781;-4.942469;-59.042675;243.729675;31.882698;-0.159381;0.705008;-0.560459;-0.404301
1973;3371493778;-13.728149;2.355832;-4.867087;-52.427795;260.816742;47.467037;-0.129943;0.717253;-0.567840;-0.382404
1974;3371510445;-13.746851;3.511417;-4.902723;2.319516;281.404968;59.506474;-0.103650;0.727417;-0.578968;-0.353453
1975;3371527112;-13.279363;3.005586;-8.488526;9.886294;303.138885;67.657761;-0.075732;0.736498;-0.590574;-0.321044
1976;3371543779;-13.783853;2.362898;-7.583907;4.924895;324.326935;74.678864;-0.044993;0.744387;-0.601643;-0.286183
1977;3371560446;-14.332592;5.152657;-4.871300;27.856424;336.967133;80.702248;-0.015297;0.750289;-0.612928;-0.247314
1978;3371577113;-12.944254;-0.910323;-9.469694;9.289531;343.025391;86.501968;0.017185;0.753956;-0.622612;-0.208857
1979;3371593780;-11.842365;-5.923721;-15.360853;29.452728;339.352844;94.519066;0.047290;0.754879;-0.632111;-0.168428
1980;3371610447;-12.996936;-0.356485;-9.424445;147.148987;333.552155;94.559631;0.063744;0.754339;-0.642768;-0.117345
1981;3371627114;-15.648845;-4.609159;-5.812549;222.398285;336.533661;81.719200;0.071742;0.753243;-0.651189;-0.058681
1982;3371643781;-11.477704;4.837046;2.501760;246.921646;354.969055;60.985748;0.078279;0.751638;-0.654910;0.004282
1983;3371660448;-1.617074;-10.428920;-15.243880;106.655716;355.832703;65.902153;0.099934;0.745313;-0.656979;0.053972
1984;3371677115;-4.189023;-9.526711;-7.050028;93.536964;348.096954;66.427986;0.121927;0.736628;-0.657444;0.101447
1985;3371693782;-2.401224;-0.394616;-0.722785;-53.878426;341.162689;60.344414;0.158759;0.724014;-0.657823;0.133715
1986;3371710449;-0.654635;-9.873470;-0.953216;0.512209;321.931946;52.814014;0.187797;0.712012;-0.655240;0.168654
1987;3371727116;4.640246;-6.004189;4.465565;75.767601;300.613373;45.537319;0.206766;0.701733;-0.649274;0.208024
1988;3371743783;3.066540;-7.389048;1.457343;158.382996;278.391724;31.912266;0.215200;0.694363;-0.638747;0.252118
1989;3371760450;-1.628777;3.564840;2.404075;12.663281;264.713745;34.415871;0.236595;0.681391;-0.633093;0.280951
1990;3371777117;4.407279;-4.290385;0.332551;-44.529758;246.473007;50.922729;0.261002;0.664696;-0.631148;0.302857
1991;3371793784;5.426220;-4.524066;4.902483;-56.160358;219.497192;72.575157;0.282788;0.645896;-0.632040;0.321537
1992;3371810451;8.038430;-1.131386;0.147959;-73.846466;195.019440;99.234299;0.302445;0.624294;-0.636554;0.337040
1993;3371827118;6.096833;-0.894368;-2.623903;-105.232864;181.483414;126.560211;0.322032;0.598694;-0.644924;0.349207
1994;3371843785;5.915940;1.918970;0.586670;-143.464691;176.094101;153.158478;0.342656;0.568232;-0.656896;0.358047
1995;3371860452;4.699144;0.227953;1.610780;-189.129440;161.301926;157.024216;0.364893;0.534938;-0.671179;0.360866
1996;3371877119;7.254026;-4.210576;-0.105650;-202.067032;135.280731;167.323181;0.384422;0.500342;-0.687093;0.360267
1997;3371893786;13.394466;-6.148565;-2.797131;-184.070801;97.992004;168.543518;0.398224;0.467740;-0.703087;0.358214
1998;3371910453;14.817435;-6.578102;4.099874;-117.129753;72.664772;162.362305;0.404728;0.440375;-0.715771;0.360483
1999;3371927120;13.562738;-0.124422;6.507012;-103.541321;64.322784;155.532318;0.409522;0.414545;-0.727141;0.362934
2000;3371943787;16.401899;-3.583057;0.190951;-107.189430;49.603992;152.821732;0.412844;0.389219;-0.738802;0.363665
2001;3371960454;18.028013;-5.521657;4.443430;-67.169868;33.139874;155.408646;0.411730;0.366607;-0.748940;0.367667
2002;3371977121;13.911107;-1.474520;4.898983;-63.980980;31.672632;148.634232;0.410435;0.344771;-0.758155;0.371335
2003;3371993788;10.789749;-7.203114;2.965977;-64.104538;32.988262;153.542511;0.408821;0.322108;-0.767070;0.375137
2004;3372010455;11.248911;-4.720671;-0.555160;-42.985897;24.071756;161.743469;0.404539;0.300068;-0.775266;0.381160
2005;3372027122;15.010432;-6.119071;1.277601;-58.356182;8.676073;172.783661;0.398324;0.276533;-0.785185;0.385180
2006;3372043789;15.558532;-1.622250;-2.525797;-8.803535;-4.351542;186.275101;0.387602;0.254864;-0.793041;0.394852
2007;3372060456;13.484097;-3.950941;-2.783771;-18.787189;-12.026367;193.071411;0.375697;0.232110;-0.801533;0.403155
2008;3372077123;13.072283;-10.167034;-6.622800;-16.010988;-25.464798;201.154694;0.361356;0.209171;-0.810191;0.411427
2009;3372093790;10.412271;-3.081565;-6.750090;-17.134068;-44.527756;204.665863;0.344258;0.186717;-0.819293;0.418800
2010;3372110457;12.676313;-11.204581;-7.475095;0.570121;-67.676361;217.265549;0.322806;0.164886;-0.827992;0.427843
2011;3372127124;10.993465;-8.972529;-8.861097;18.110376;-89.716255;227.295456;0.297271;0.143856;-0.835897;0.438433
2012;3372143791;10.655910;-8.339634;-8.225770;42.653458;-109.304146;239.365891;0.267658;0.123480;-0.842183;0.451500
2013;3372160458;8.483482;-8.566156;-9.808408;-5.282035;-126.626160;250.240860;0.235650;0.100866;-0.851156;0.458083
2014;3372177125;10.112307;-7.736935;-6.973436;-88.781998;-146.975174;265.076721;0.200918;0.074729;-0.865013;0.453665
2015;3372193792;10.286960;-5.824057;-7.073219;-226.870926;-170.876770;269.708069;0.163856;0.045380;-0.886419;0.430541
2016;3372210459;9.973138;-2.207681;-3.943538;-332.133636;-198.236588;272.837524;0.123147;0.014671;-0.911560;0.392034
2017;3372227126;3.884026;-11.985593;-5.706726;-464.258575;-226.387054;255.318130;0.079312;-0.014533;-0.939349;0.333368
2018;3372243793;5.750404;-9.955477;-4.358006;-650.310791;-258.592041;223.914352;0.031521;-0.039886;-0.967932;0.246039
2019;3372260460;6.429117;-5.845778;-7.420934;-671.853821;-291.919647;179.899063;-0.019849;-0.057499;-0.986384;0.152833
2020;3372277127;1.161502;-0.448319;-3.816064;-728.931946;-313.664307;134.869522;-0.073517;-0.067285;-0.993778;0.049844
2021;3372293794;1.873500;-4.607528;-12.632875;-829.349609;-316.708923;73.447983;-0.127014;-0.066107;-0.987387;-0.067644
2022;3372310461;5.873978;-3.375873;-6.967021;-737.170837;-309.046906;10.328197;-0.177248;-0.056535;-0.967753;-0.169860
2023;3372327128;4.969100;-5.073682;-7.420503;-719.403015;-286.889496;-45.287338;-0.223262;-0.038340;-0.936952;-0.266116
2024;3372343795;2.103845;-5.529366;-8.565365;-556.723877;-255.549896;-96.703064;-0.263793;-0.016825;-0.904005;-0.336030
2025;3372360462;0.138813;-6.618787;-7.076385;-479.385529;-218.437943;-133.358063;-0.299167;0.008472;-0.869897;-0.392071
2026;3372377129;-3.059736;-0.615980;-8.561803;-393.080505;-181.194901;-152.996078;-0.329479;0.034575;-0.837688;-0.434210
2027;3372393796;-1.489431;4.739624;-5.360506;-329.235626;-144.076477;-159.503494;-0.354737;0.060645;-0.808054;-0.466416
2028;3372410463;-10.124239;19.778788;-11.474069;-382.666077;-85.165695;-133.421143;-0.369606;0.090189;-0.775312;-0.504144
2029;3372427130;-1.759569;-25.939161;3.214240;-404.016663;-10.530666;-118.105652;-0.373465;0.124317;-0.742199;-0.542422
2030;3372443797;-9.743137;-7.448199;1.191129;-34.805676;-6.228291;-134.205750;-0.384008;0.140261;-0.736590;-0.538806
2031;3372460464;-3.054360;-9.927921;-0.286154;-211.015732;16.672264;-142.856689;-0.388858;0.168610;-0.717625;-0.552618
2032;3372477131;-6.981183;0.664333;-0.274018;-56.716835;28.958834;-160.194824;-0.397209;0.190872;-0.710605;-0.548494
2033;3372493798;-10.579040;-8.835202;-3.600105;-139.613251;52.127934;-165.728058;-0.400975;0.220175;-0.697561;-0.551509
2034;3372510465;-2.971302;-9.153547;2.664598;-41.381031;68.541634;-178.145355;-0.406843;0.246127;-0.692305;-0.542795
2035;3372527132;-8.046786;5.682834;-1.927320;-116.716476;84.213470;-174.218903;-0.407742;0.277147;-0.681512;-0.540823
2036;3372543799;-10.110559;3.245121;3.157564;-243.521057;94.054184;-146.407028;-0.399764;0.313282;-0.661441;-0.551862
2037;3372560466;-15.860929;3.400031;-10.092721;-233.380981;105.268471;-116.238731;-0.388037;0.346268;-0.643029;-0.562185
2038;3372577133;-19.526711;-5.607647;9.772271;-204.169540;106.496513;-98.098022;-0.375600;0.375497;-0.627026;-0.569892
2039;3372593800;-24.964834;8.528644;0.312859;-191.946991;111.537933;-90.348434;-0.362257;0.403295;-0.611933;-0.575910
2040;3372610467;-19.914331;-5.948905;13.077404;-133.386826;112.421547;-91.859726;-0.352028;0.427809;-0.601077;-0.575998
2041;3372627134;-18.899096;2.490284;12.554504;-123.953369;109.434906;-103.758858;-0.343364;0.452284;-0.589619;-0.574370
2042;3372643801;-15.868861;-4.459871;6.602818;-129.853363;97.376556;-108.665451;-0.335485;0.476099;-0.576262;-0.573335
2043;3372660468;-12.602762;-3.655229;0.655516;-110.575348;93.491188;-110.834572;-0.329202;0.498473;-0.563731;-0.570413
2044;3372677135;-9.268512;-1.508097;0.189341;-115.590134;101.416473;-113.608246;-0.321895;0.521606;-0.550541;-0.566769
2045;3372693802;-7.666636;0.330751;-1.534959;-103.062202;110.541206;-116.036240;-0.314764;0.544697;-0.538201;-0.560875
2046;3372710469;-9.303992;3.097944;-1.479468;-70.897919;125.299942;-114.860725;-0.308696;0.567022;-0.528853;-0.550925
2047;3372727136;-10.523845;2.263596;1.840403;-58.835892;136.434921;-110.296066;-0.302178;0.588936;-0.520966;-0.538935
2048;3372743803;-11.329646;3.542428;-1.879501;-49.769768;145.626541;-99.670860;-0.294690;0.609939;-0.514727;-0.525548
2049;3372760470;-11.053576;-3.005663;-0.258400;-65.960281;150.833282;-89.091019;-0.284354;0.630795;-0.508038;-0.512981
2050;3372777137;-13.013409;8.337274;-2.391583;-73.746231;164.610596;-75.184769;-0.271035;0.651482;-0.502219;-0.499899
2051;3372793804;-12.466749;-0.425930;-2.714634;-105.221184;178.453552;-56.929657;-0.252150;0.672497;-0.495941;-0.488081
2052;3372810471;-13.485325;6.235789;-5.924040;-67.348251;195.915253;-38.310757;-0.234150;0.691374;-0.494337;-0.472036
