sep=,
DeviceTag:,Dot2_blanc
FirmwareVersion:,2.4.0
AppVersion:,2023.6.0
SyncStatus:,Synced
OutputRate:,60Hz
FilterProfile:,General
Measurement Mode:,Custom modes - custom mode5
StartTime: ,2023-11-17_10:45:32_044 CET
© Movella Technologies B. V. 2005-2023

PacketCounter,SampleTimeFine,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Quat_W,Quat_X,Quat_Y,Quat_Z
2619,2764948314,14.170473,-2.667564,-4.936591,-426.873810,-85.655159,179.824997,0.042219,0.108233,0.813826,-0.569387,
2620,2764964981,14.977410,-3.316281,-1.951130,-338.950806,-115.324860,161.965607,0.074038,0.115277,0.837312,-0.529292,
2621,2764981648,10.669569,-3.099461,-0.034999,-299.209900,-123.025230,156.902084,0.105474,0.121219,0.855279,-0.492636,
2622,2764998315,10.495723,-1.423468,-4.436586,-319.483856,-135.627640,140.653595,0.137340,0.123618,0.872396,-0.452541,
2623,2765014982,11.839873,-4.271737,-2.190914,-377.279083,-148.333084,129.612274,0.170630,0.122251,0.890343,-0.404031,
2624,2765031649,12.458949,-0.842664,-3.237969,-360.592377,-162.215546,112.809326,0.203771,0.117903,0.904017,-0.356850,
2625,2765048316,10.836561,-1.263589,-3.667601,-246.958954,-169.050110,94.671570,0.234330,0.113893,0.909397,-0.324232,
2626,2765064983,7.011207,3.723538,-8.404869,-155.353500,-178.332581,79.892357,0.263496,0.110449,0.908886,-0.303824,
2627,2765081650,8.811550,0.692873,-6.425212,-100.157837,-187.045609,67.431488,0.292068,0.106986,0.904772,-0.290946,
2628,2765098317,10.284804,3.531875,-4.558901,-45.913715,-191.634079,63.317837,0.319942,0.105004,0.897390,-0.285155,
2629,2765114984,6.025305,1.606390,1.453036,-60.404289,-190.847610,54.584042,0.347287,0.101161,0.890006,-0.277595,
2630,2765131651,6.625959,4.090736,0.314690,-105.626236,-199.019348,46.638931,0.375704,0.093594,0.883278,-0.264419,
2631,2765148318,7.331972,2.559214,4.465435,-124.016945,-193.012054,34.352230,0.402726,0.083597,0.876786,-0.249158,
2632,2765164985,4.187337,2.465058,3.872909,-45.192902,-188.037689,25.109554,0.427459,0.077156,0.867013,-0.244182,
2633,2765181652,3.661524,5.344891,-7.474841,70.503822,-190.981308,13.737230,0.450537,0.076309,0.852363,-0.254329,
2634,2765198319,0.837715,4.619681,7.468958,35.186996,-198.620087,7.342505,0.474341,0.072013,0.837877,-0.260361,
2635,2765214986,0.670984,3.912027,0.269134,13.635082,-197.480957,-3.050561,0.497488,0.064954,0.823693,-0.264251,
2636,2765231653,-0.341032,7.694674,-0.306789,-27.268637,-198.282272,-13.409945,0.520335,0.053622,0.810442,-0.263765,
2637,2765248320,0.065071,8.303544,-5.250475,-8.054861,-204.077560,-33.441582,0.542525,0.041134,0.795473,-0.266851,
2638,2765264987,0.868777,3.821553,6.434209,-36.361729,-219.521347,-46.956409,0.565630,0.024229,0.779691,-0.267526,
2639,2765281654,2.772277,-1.567281,8.233986,-36.421551,-216.501480,-58.267151,0.587380,0.006140,0.763345,-0.268816,
2640,2765298321,-0.307131,-7.299089,19.730701,-64.653557,-200.874817,-61.306419,0.606724,-0.014092,0.748626,-0.266941,
2641,2765314988,-3.152522,-3.039792,19.222647,-24.579935,-183.941742,-79.884674,0.623072,-0.032150,0.733065,-0.270878,
2642,2765331655,-9.093867,-13.527852,12.410745,-30.545105,-157.286652,-74.123558,0.636360,-0.049062,0.719582,-0.273591,
2643,2765348322,-13.989935,-7.673860,14.734332,-68.335869,-139.247620,-76.641624,0.647010,-0.068998,0.708761,-0.272556,
2644,2765364989,-15.363935,-12.730257,11.663646,-93.572296,-121.214630,-78.084198,0.655122,-0.090696,0.700143,-0.269073,
2645,2765381656,-10.974852,-8.240746,-2.917682,-71.614883,-132.533340,-85.502655,0.663998,-0.111447,0.689022,-0.268226,
2646,2765398323,-8.253957,-9.773087,-2.172272,-90.596046,-129.212280,-76.128098,0.672170,-0.132892,0.678679,-0.264448,
2647,2765414990,-5.000304,-12.765866,-0.081785,-59.418781,-137.771027,-77.784897,0.681301,-0.151706,0.665847,-0.263579,
2648,2765431657,-3.117756,-16.790628,-1.090588,-39.282578,-143.812073,-70.204025,0.691347,-0.167951,0.651416,-0.263629,
2649,2765448324,-4.196679,-17.175417,2.689248,-32.664341,-150.326202,-50.363285,0.702534,-0.181832,0.636193,-0.262017,
2650,2765464991,-3.153082,-7.935461,-3.552095,-12.805036,-157.834076,-47.832111,0.714638,-0.193655,0.619144,-0.261653,
2651,2765481658,-1.648488,-10.357141,3.285227,-34.134308,-152.285934,-37.960247,0.725609,-0.206498,0.603423,-0.258346,
2652,2765498325,0.843001,-14.244692,2.494750,-40.997272,-159.980194,-36.660416,0.736684,-0.220134,0.586831,-0.253924,
2653,2765514992,-0.434443,-5.763212,3.962392,-62.071304,-162.961456,-34.198692,0.746959,-0.235809,0.570397,-0.247193,
2654,2765531659,-1.510100,-6.125971,4.859147,-77.681023,-160.978699,-39.758057,0.755826,-0.253410,0.554150,-0.239666,
2655,2765548326,-1.970543,-6.215601,4.693725,-79.544220,-158.219482,-45.198048,0.763682,-0.271379,0.537672,-0.232517,
2656,2765564993,-1.079396,-5.309301,1.837161,-38.777912,-167.094833,-58.774849,0.772852,-0.285993,0.517909,-0.229543,
2657,2765581660,-2.220676,-1.533187,4.841379,-37.671741,-162.215378,-58.942749,0.781171,-0.300141,0.498298,-0.226713,
2658,2765598327,-4.068226,-2.238268,6.651031,-42.953381,-162.456985,-75.379044,0.788204,-0.315871,0.477766,-0.225188,
2659,2765614994,-6.348480,1.816117,9.373737,-53.419735,-160.625198,-88.039841,0.793637,-0.333373,0.456844,-0.224294,
2660,2765631661,-6.467425,1.881273,10.662387,-60.476307,-150.342804,-112.814873,0.796617,-0.352704,0.435767,-0.226095,
2661,2765648328,-3.141193,-1.734350,9.711358,-68.143562,-144.537857,-133.405914,0.797481,-0.373702,0.414170,-0.229882,
2662,2765664995,-0.323139,3.585164,5.730973,-47.535538,-138.346756,-162.979034,0.797342,-0.393501,0.390582,-0.238451,
2663,2765681662,0.508224,-5.630030,9.650643,-62.556324,-130.963409,-181.580856,0.794426,-0.415399,0.366877,-0.248483,
2664,2765698329,0.214667,-5.570877,14.512766,-96.186157,-119.508339,-204.243607,0.787048,-0.441440,0.343861,-0.259722,
2665,2765714996,0.037553,-14.602454,10.511006,-106.240059,-102.248947,-209.748444,0.776874,-0.467620,0.322350,-0.271847,
2666,2765731663,0.839479,-10.182075,9.404348,-149.528870,-93.394463,-213.741379,0.762008,-0.497812,0.302781,-0.282596,
2667,2765748330,-1.560834,-14.112268,10.067029,-194.232666,-78.384445,-216.522812,0.741782,-0.531568,0.285967,-0.292281,
2668,2765764997,-2.797274,-14.969296,13.452049,-234.537277,-61.014969,-213.580597,0.716315,-0.567697,0.272379,-0.300723,
2669,2765781664,-3.572666,-15.952291,12.363837,-271.535675,-35.908291,-207.875046,0.685377,-0.604993,0.262857,-0.308479,
2670,2765798331,-2.425185,-18.600843,14.796484,-243.807373,-14.142199,-195.837494,0.655033,-0.636686,0.254728,-0.317314,
2671,2765814998,-2.231433,-14.448212,12.436296,-149.006088,14.279608,-188.533401,0.631688,-0.656690,0.245196,-0.331085,
2672,2765831665,-2.041009,-10.993479,9.929194,-128.691116,29.239643,-174.829681,0.609723,-0.672858,0.237104,-0.345387,
2673,2765848332,-2.128327,-7.012374,9.895697,-107.455750,47.359516,-167.335068,0.589026,-0.685313,0.230074,-0.361208,
2674,2765864999,2.773449,-4.102212,6.753585,-101.048698,61.822906,-162.013031,0.568268,-0.695666,0.224291,-0.377922,
2675,2765881666,4.542143,-2.859647,7.301271,-108.293175,71.100014,-162.942337,0.545927,-0.705512,0.219388,-0.395092,
2676,2765898333,6.817623,-4.446285,4.910257,-77.130493,81.878540,-158.704437,0.526215,-0.711511,0.213800,-0.413703,
2677,2765915000,7.079953,-1.650391,4.380010,-61.828068,89.892700,-155.885269,0.507590,-0.715204,0.208033,-0.433093,
2678,2765931667,6.956645,0.836238,2.414959,-40.335880,98.501694,-152.592819,0.490757,-0.716123,0.201735,-0.453475,
2679,2765948334,7.565042,4.070763,0.589014,-33.586597,104.241592,-153.182419,0.474040,-0.715663,0.195191,-0.474367,
2680,2765965001,9.646806,3.804830,1.395559,-30.866585,109.623192,-152.452744,0.457120,-0.714079,0.188756,-0.495493,
2681,2765981668,9.449958,2.385141,0.930060,36.809853,114.839890,-150.275620,0.446862,-0.707001,0.177862,-0.518498,
2682,2765998335,8.090291,-0.536164,-0.636993,79.626587,108.520218,-147.521637,0.440985,-0.696961,0.163457,-0.541359,
2683,2766015002,8.246951,2.057752,-0.893234,71.444328,101.777290,-146.126526,0.434166,-0.687372,0.149267,-0.562806,
2684,2766031669,9.018388,1.763392,6.742945,29.221264,101.209068,-147.866898,0.422650,-0.680020,0.138205,-0.582966,
2685,2766048336,9.927305,1.942850,8.035216,-1.024555,109.791878,-148.866440,0.407572,-0.673316,0.130030,-0.603021,
2686,2766065003,10.504839,-6.105609,6.820577,-95.189842,114.435432,-141.010162,0.383536,-0.671071,0.131045,-0.620807,
2687,2766081670,12.358654,-1.938053,10.839656,-69.907822,123.172012,-127.955193,0.362661,-0.665801,0.131441,-0.638686,
2688,2766098337,14.809301,-4.274469,16.508919,-32.578453,142.400299,-130.841507,0.344475,-0.656276,0.128997,-0.658795,
2689,2766115004,16.586390,-1.025010,16.011755,-7.546887,155.933472,-123.447899,0.328848,-0.643476,0.125429,-0.679762,
2690,2766131671,16.880077,-1.376575,9.263057,-19.555929,147.801331,-116.169090,0.312697,-0.631369,0.123229,-0.698871,
2691,2766148338,16.884880,-10.218699,1.842410,-12.488741,156.743759,-112.126846,0.297191,-0.617449,0.120987,-0.718197,
2692,2766165005,17.286665,-4.740480,6.213762,-46.193108,135.234543,-100.430260,0.280043,-0.606580,0.122315,-0.733953,
2693,2766181672,20.584293,-13.324465,13.668714,-26.942675,136.971298,-85.927780,0.265934,-0.594105,0.122867,-0.749155,
2694,2766198339,24.454033,-22.867451,-3.984165,-55.160065,129.567337,-76.602875,0.250397,-0.583009,0.126958,-0.762427,
2695,2766215006,27.651628,-16.028875,1.661143,-53.724434,135.271683,-67.839142,0.235720,-0.570774,0.131810,-0.775429,
2696,2766231673,26.830919,-9.953753,3.345876,-68.722832,145.299561,-56.636768,0.220734,-0.557395,0.139568,-0.788112,
2697,2766248340,23.734478,-15.388523,2.491280,-58.990643,152.465363,-54.920597,0.206445,-0.542515,0.146496,-0.801004,
2698,2766265007,18.382010,-0.426168,15.322957,-57.465420,142.210709,-42.542805,0.193822,-0.528221,0.153848,-0.812255,
2699,2766281674,16.030464,0.777144,8.783496,-56.670208,144.292984,-35.459827,0.181942,-0.513201,0.161607,-0.823053,
2700,2766298341,17.032127,3.802922,3.320911,-33.545750,141.973099,-34.749069,0.171829,-0.497570,0.166494,-0.833780,
2701,2766315008,16.545412,0.546781,-9.090325,-18.540415,134.671219,-45.032177,0.161640,-0.482486,0.168539,-0.844207,
2702,2766331675,16.616171,3.626990,16.029169,-36.887669,144.883392,-57.417263,0.148303,-0.466688,0.172123,-0.854747,
2703,2766348342,15.016061,7.770178,13.213185,-63.815926,140.321960,-54.968849,0.133469,-0.451704,0.178999,-0.863783,
2704,2766365009,13.630012,0.999433,14.880688,-76.177933,146.031296,-55.296589,0.117545,-0.435970,0.187376,-0.872362,
2705,2766381676,13.578543,-3.894324,0.000960,-87.003006,141.549225,-50.072556,0.101649,-0.420554,0.197245,-0.879720,
2706,2766398343,14.928440,-5.194038,4.591163,-45.625050,152.596237,-55.813416,0.087175,-0.403034,0.201520,-0.888462,
2707,2766415010,15.436445,9.207794,13.126650,-61.971531,152.791199,-59.057758,0.071271,-0.385549,0.207599,-0.896207,
2708,2766431677,16.372349,3.111530,14.010550,-43.727936,165.620605,-67.728966,0.054816,-0.366201,0.210767,-0.904699,
2709,2766448344,15.174698,5.674768,12.384204,-39.368015,155.358658,-67.397560,0.038915,-0.347907,0.213130,-0.912158,
2710,2766465011,16.574043,-4.810372,1.484525,-12.214565,173.284988,-75.646416,0.022711,-0.327095,0.211399,-0.920768,
2711,2766481678,17.471889,-3.256641,21.317213,-12.655937,179.315292,-76.345802,0.006199,-0.305265,0.209560,-0.928908,
2712,2766498345,20.325804,-6.095493,7.061552,21.492908,187.926285,-76.873802,-0.009125,-0.281992,0.202899,-0.937678,
2713,2766515012,20.588154,-7.800932,32.543015,-25.706619,194.737473,-74.181328,-0.026199,-0.257417,0.202601,-0.944465,
2714,2766531679,21.317022,-16.402336,16.036976,-26.660915,207.040329,-61.134285,-0.041839,-0.230506,0.202667,-0.950817,
2715,2766548346,19.213228,-17.695663,22.641165,-82.473953,206.776978,-44.107246,-0.056924,-0.202566,0.210842,-0.954612,
2716,2766565013,21.764597,-19.394047,12.748516,-99.066620,209.340744,-21.109390,-0.069300,-0.173211,0.221769,-0.957092,
2717,2766581680,22.106989,-15.944373,23.269270,-162.490692,207.355438,3.347701,-0.079701,-0.142512,0.241911,-0.956467,
2718,2766598347,23.382404,-14.196989,13.667992,-170.373245,206.940613,26.110289,-0.086959,-0.110793,0.263282,-0.954388,
2719,2766615014,20.774309,-8.850480,14.267094,-260.938904,200.966537,51.404366,-0.091774,-0.077623,0.297216,-0.947220,
2720,2766631681,20.601633,-10.263716,3.708706,-346.098602,187.579529,75.781822,-0.093362,-0.043929,0.342480,-0.933848,
2721,2766648348,17.024351,-3.848284,11.758194,-377.953949,159.315460,98.515945,-0.090351,-0.012394,0.391401,-0.915696,
2722,2766665015,17.451702,-3.227869,-0.045633,-386.206818,145.693604,118.525665,-0.083606,0.018595,0.440139,-0.893842,
2723,2766681682,15.475816,-1.705043,1.040816,-444.966583,110.746437,137.576996,-0.071669,0.046866,0.494981,-0.864680,
2724,2766698349,15.501602,0.532873,-4.063639,-443.580322,77.121330,140.645935,-0.056642,0.070882,0.547645,-0.831783,
2725,2766715016,15.008738,-5.663802,-0.308872,-451.932129,45.870098,154.287811,-0.037173,0.091930,0.598854,-0.794702,
2726,2766731683,13.924157,2.999446,-4.037035,-529.580505,13.114921,159.330658,-0.013090,0.109534,0.655774,-0.746862,
2727,2766748350,13.347501,-1.761205,-3.079220,-516.781189,-22.029736,152.231461,0.013392,0.121957,0.707400,-0.696092,
2728,2766765017,12.823656,-1.384690,-6.935007,-471.900177,-52.753273,152.575165,0.042141,0.130727,0.750443,-0.646514,
2729,2766781684,10.905148,-1.849514,-5.157669,-396.222839,-80.497093,134.331512,0.070527,0.134806,0.783202,-0.602875,
2730,2766798351,9.617119,-5.339507,-6.860478,-321.353149,-99.202721,134.327255,0.099307,0.137601,0.806671,-0.566124,
2731,2766815018,9.619560,-4.456713,-2.843219,-355.259796,-121.318451,123.357819,0.130116,0.136416,0.830426,-0.524275,
2732,2766831685,10.044862,-2.354266,-5.365746,-320.317535,-135.366180,121.334869,0.161342,0.134194,0.848772,-0.485342,
2733,2766848352,10.075969,-0.595758,-0.698243,-284.539978,-143.057404,108.615746,0.191473,0.130384,0.862475,-0.449984,
2734,2766865019,9.418682,-1.729276,-4.732059,-211.802902,-148.458466,103.381699,0.220159,0.127359,0.869667,-0.423085,
2735,2766881686,7.678081,0.088710,-0.896470,-213.628204,-155.713715,97.155167,0.249031,0.122862,0.875452,-0.395579,
2736,2766898353,6.085145,1.102045,-2.548816,-179.889160,-161.640366,89.380898,0.277222,0.118099,0.877907,-0.372144,
2737,2766915020,6.257741,1.966416,-0.436973,-207.170654,-169.082886,79.086861,0.305852,0.110373,0.880412,-0.345192,
2738,2766931687,7.035673,0.928628,0.777619,-164.344879,-171.269867,71.195259,0.333238,0.103304,0.879534,-0.323591,
2739,2766948354,9.073052,-0.983079,-1.766835,-104.687897,-169.657776,62.810551,0.358769,0.098038,0.875104,-0.309640,
2740,2766965021,7.475247,-0.591774,1.301566,-77.664925,-172.184250,63.943932,0.383976,0.094142,0.868568,-0.298832,
2741,2766981688,5.628173,0.481380,-3.493761,-101.635864,-182.518585,56.932861,0.410175,0.087502,0.861823,-0.285259,
2742,2766998355,5.372004,-1.758426,4.855582,-73.190926,-190.017853,50.232811,0.436294,0.081342,0.852738,-0.275464,
2743,2767015022,0.617437,3.841359,6.293646,-19.190220,-181.923508,38.067741,0.459949,0.077365,0.841452,-0.272822,
2744,2767031689,0.381134,1.069127,-6.251541,12.830245,-184.623749,25.956976,0.482800,0.073895,0.828237,-0.274735,
2745,2767048356,-2.620770,1.528537,-1.839451,-65.287575,-190.047836,19.304602,0.506507,0.063874,0.817196,-0.267531,
2746,2767065023,0.291568,2.054187,-6.580016,-48.049286,-205.536163,7.376330,0.531005,0.053062,0.803732,-0.263143,
2747,2767081690,-0.655266,11.583286,-0.390521,-60.461178,-212.579361,-8.743916,0.555296,0.039101,0.789555,-0.258325,
2748,2767098357,2.336743,5.070396,-0.883398,-66.630562,-218.470032,-36.593517,0.578690,0.021213,0.774450,-0.254768,
2749,2767115024,1.156991,-2.601783,14.773407,-50.613117,-209.039551,-46.844872,0.600000,0.003861,0.758753,-0.253557,
2750,2767131691,1.185063,-12.044296,17.653416,-46.807312,-197.456543,-54.117695,0.619230,-0.013539,0.743164,-0.253158,
2751,2767148358,-5.270295,-8.057971,15.697047,-97.304298,-176.283615,-42.190704,0.635995,-0.033424,0.730653,-0.246071,
2752,2767165025,-10.851733,-7.741747,22.456558,-73.167053,-156.647644,-55.247936,0.649864,-0.051740,0.718416,-0.242672,
2753,2767181692,-14.822082,-8.233238,7.933730,-38.132984,-141.308533,-57.996464,0.661957,-0.066460,0.705884,-0.243177,
2754,2767198359,-13.438717,-5.897360,5.697792,-44.966915,-132.257156,-45.071640,0.673211,-0.080156,0.694226,-0.241710,
2755,2767215026,-12.994621,-5.586606,11.900455,-72.025841,-122.582787,-52.035820,0.682629,-0.096824,0.684048,-0.238187,
2756,2767231693,-11.125944,-4.700730,-6.283956,-16.578566,-130.615494,-62.832542,0.692961,-0.109288,0.670654,-0.241030,
2757,2767248360,-9.110775,-6.374863,0.234474,-46.029816,-133.997955,-52.049683,0.703201,-0.123734,0.657826,-0.239737,
2758,2767265027,-7.345026,-5.226233,1.733671,-27.909855,-146.116730,-61.569477,0.714234,-0.137600,0.642619,-0.240807,
2759,2767281694,-6.456560,-3.116704,1.142648,-30.087841,-149.348343,-63.235134,0.725071,-0.151882,0.626756,-0.241644,
2760,2767298361,-6.017603,-5.975184,5.940319,-53.450726,-146.245712,-70.088051,0.734440,-0.169051,0.611517,-0.240993,
2761,2767315028,-5.042736,-7.026372,-0.232351,-67.844818,-147.429672,-70.210648,0.743097,-0.187702,0.596251,-0.238894,
2762,2767331695,-4.956232,-7.177368,12.897473,-78.299339,-140.717621,-74.203110,0.750253,-0.207478,0.581572,-0.236345,
2763,2767348362,-5.856979,-4.928168,5.610574,-90.727921,-133.726547,-87.295990,0.755495,-0.229332,0.567260,-0.234227,
2764,2767365029,-6.564379,-4.391353,2.478014,-72.548767,-129.615509,-97.610451,0.760136,-0.249736,0.552036,-0.234717,
2765,2767381696,-5.643854,-3.626505,2.164723,-51.894783,-131.589859,-106.731834,0.764869,-0.268487,0.535190,-0.237640,
2766,2767398363,-3.252855,-3.705075,5.374088,-46.087437,-129.273605,-116.796509,0.768784,-0.287109,0.517645,-0.242060,
2767,2767415030,-2.568456,1.174866,0.001080,-5.895625,-132.696793,-133.096893,0.773515,-0.302375,0.497241,-0.251011,
2768,2767431697,-2.458863,-1.970429,6.643759,-5.682024,-127.322868,-144.544357,0.776854,-0.318010,0.476551,-0.261300,
2769,2767448364,-3.063940,-2.056867,5.754640,-21.860376,-129.175781,-164.458847,0.778155,-0.336638,0.454924,-0.272406,
2770,2767465031,-0.229273,-4.254285,5.167876,-20.141771,-127.795845,-179.599274,0.778085,-0.355675,0.432188,-0.285139,
2771,2767481698,2.912812,-4.317145,7.955431,-55.957226,-126.419373,-193.979691,0.774611,-0.379211,0.409853,-0.297000,
2772,2767498365,2.689430,-2.875889,3.432755,-55.844036,-124.688179,-213.793121,0.769193,-0.403348,0.386071,-0.310827,
2773,2767515032,1.931724,-9.364497,13.015326,-77.567429,-113.740051,-223.840881,0.760340,-0.429413,0.363351,-0.324768,
2774,2767531699,4.835562,-10.625806,8.896329,-109.812714,-97.710556,-226.393356,0.747369,-0.457762,0.343199,-0.337815,
2775,2767548366,4.512831,-14.688566,4.880446,-145.310989,-87.490425,-224.291046,0.730422,-0.488624,0.325470,-0.349015,
2776,2767565033,1.907508,-16.349485,6.310501,-206.606033,-82.616035,-225.041565,0.707453,-0.524859,0.310693,-0.357093,
2777,2767581700,-1.396168,-18.707586,10.631013,-236.227020,-62.221344,-219.960632,0.679999,-0.561691,0.299255,-0.364090,
2778,2767598367,-1.628757,-18.576715,11.302913,-244.649643,-38.539291,-212.357178,0.649692,-0.596478,0.290551,-0.371086,
2779,2767615034,-2.044566,-15.444794,8.636049,-174.222305,-18.888302,-209.498001,0.623579,-0.622269,0.279602,-0.381791,
2780,2767631701,-0.280052,-12.519831,10.607064,-96.241982,1.417104,-197.655838,0.603553,-0.638550,0.266879,-0.395934,
2781,2767648368,1.102217,-10.403152,7.119091,-126.323135,12.538866,-194.132645,0.579865,-0.655978,0.256911,-0.409215,
2782,2767665035,0.087973,-12.146338,1.579018,-146.690277,20.326506,-176.599304,0.554339,-0.673247,0.250202,-0.420543,
2783,2767681702,3.520424,-7.496802,1.869265,-130.628189,28.192410,-170.528595,0.529886,-0.687801,0.243491,-0.432289,
2784,2767698369,4.574282,-5.496532,3.375817,-84.710442,33.269688,-164.293518,0.509772,-0.697675,0.234702,-0.445318,
2785,2767715036,6.338868,-2.885715,5.293823,-48.135368,44.795006,-164.137344,0.492624,-0.703586,0.224252,-0.460447,
2786,2767731703,6.944230,0.149325,2.753039,-72.254524,53.366962,-163.789230,0.472401,-0.710135,0.215907,-0.475331,
2787,2767748370,6.468199,-0.870959,2.964541,-143.903946,54.017113,-155.667587,0.444898,-0.720681,0.213207,-0.487071,
2788,2767765037,7.391050,-2.848001,0.732115,-74.337250,64.581902,-149.094162,0.424439,-0.725160,0.206773,-0.501250,
2789,2767781704,7.008698,1.529042,0.878696,-18.931808,66.167717,-142.273743,0.410003,-0.725455,0.196992,-0.516544,
2790,2767798371,8.077233,1.440900,1.410719,3.809102,74.647636,-142.183151,0.397493,-0.723360,0.185906,-0.533103,
2791,2767815038,6.328893,0.863453,-0.527237,33.147919,73.633865,-140.839661,0.387962,-0.719205,0.172518,-0.549981,
2792,2767831705,6.667327,0.363609,0.819953,32.237621,73.820122,-137.294327,0.378385,-0.714598,0.159483,-0.566349,
2793,2767848372,5.880454,-0.074352,4.853052,-5.560214,75.832726,-129.109909,0.365302,-0.711346,0.150438,-0.581310,
2794,2767865039,5.722953,0.298439,8.660773,-77.704208,85.950554,-126.811508,0.344522,-0.710614,0.148184,-0.595303,
2795,2767881706,7.969660,-5.935238,9.563385,-69.533012,101.484741,-113.872795,0.325164,-0.707391,0.147247,-0.610078,
2796,2767898373,8.364341,-1.206624,9.405983,-45.966431,112.392845,-108.878693,0.308260,-0.701542,0.145169,-0.625901,
2797,2767915040,12.052625,-2.678976,18.989174,-41.684845,128.578995,-103.984138,0.291715,-0.693484,0.143839,-0.642887,
2798,2767931707,11.642379,-4.246695,11.053529,-55.333626,141.908936,-93.978539,0.274270,-0.684053,0.145262,-0.660119,
2799,2767948374,14.319824,-5.264425,21.473269,-50.568844,166.341217,-94.495392,0.256532,-0.671551,0.147044,-0.679411,
2800,2767965041,16.950485,-1.794148,11.797493,8.185956,177.890930,-86.519432,0.244869,-0.654934,0.144105,-0.700247,
2801,2767981708,18.061003,-7.962668,4.091771,6.040390,159.350372,-72.160843,0.234662,-0.639466,0.141975,-0.718242,
2802,2767998375,20.429466,-19.858511,-10.439173,-53.625099,151.575760,-55.883835,0.220617,-0.626097,0.147244,-0.733253,
2803,2768015042,23.721571,-17.220285,12.413368,-103.103554,145.774750,-43.043098,0.203427,-0.614273,0.158714,-0.745726,
2804,2768031709,26.714104,-7.109462,-0.761187,-39.931259,149.360931,-32.987328,0.192777,-0.599558,0.164255,-0.759210,
2805,2768048376,26.038145,-10.956601,5.118500,-69.107246,154.993271,-27.889116,0.179889,-0.584589,0.173524,-0.771878,
2806,2768065043,26.397802,-4.326309,7.230886,-57.782269,159.965866,-14.802306,0.169197,-0.568079,0.182659,-0.784414,
2807,2768081710,24.084032,-4.880128,-2.850584,-37.640598,158.385590,-32.849251,0.158040,-0.551398,0.187845,-0.797314,
2808,2768098377,20.568644,7.518334,6.414146,-37.137272,155.919144,-28.387835,0.147407,-0.534581,0.193163,-0.809441,
2809,2768115044,19.118771,8.975555,20.982105,-41.404671,156.208237,-47.940754,0.134025,-0.518068,0.197323,-0.821412,
2810,2768131711,18.843061,-5.213165,7.382639,-63.610466,141.404190,-43.442127,0.119841,-0.503304,0.204028,-0.831087,
2811,2768148378,18.488894,-5.015569,1.384028,-58.883675,150.185013,-46.097881,0.105357,-0.487190,0.210004,-0.841104,
2812,2768165045,19.026274,-11.515521,4.038702,-64.840042,157.279007,-44.289284,0.090392,-0.469956,0.216819,-0.850865,
2813,2768181712,19.647064,-11.342031,-0.716951,-66.290161,171.675018,-35.198101,0.075949,-0.450355,0.224490,-0.860829,
2814,2768198379,18.718044,2.834629,31.225975,-114.227394,165.823486,-33.084309,0.058770,-0.431607,0.238074,-0.868098,
2815,2768215046,19.035664,-1.509257,8.534377,-65.953926,172.907379,-25.258701,0.045315,-0.410895,0.245879,-0.876737,
2816,2768231713,17.618690,-1.289575,6.049328,-36.958858,181.107971,-28.826271,0.032811,-0.388781,0.249634,-0.886266,
2817,2768248380,17.240280,-0.685971,6.711059,-25.288599,181.291977,-29.672691,0.020829,-0.366349,0.251647,-0.895566,
2818,2768265047,18.688402,-4.755570,24.089869,-38.997044,195.738586,-29.814367,0.007556,-0.341808,0.255271,-0.904410,
2819,2768281714,19.746756,-6.269207,12.243339,-67.273193,195.657318,-24.139511,-0.006370,-0.316782,0.262647,-0.911393,
2820,2768298381,20.719540,-10.398749,17.160191,-66.353409,205.898102,-17.416477,-0.019740,-0.289853,0.269949,-0.918006,
2821,2768315048,21.211559,-14.146126,6.974997,-75.067482,202.464859,-1.949191,-0.031243,-0.262473,0.278808,-0.923260,
2822,2768331715,20.012430,-17.784449,20.151106,-87.885742,211.091476,11.897959,-0.041681,-0.233070,0.289610,-0.927404,
2823,2768348382,18.060265,-17.654905,7.935349,-133.342987,202.139343,33.601879,-0.050290,-0.203420,0.307002,-0.928360,
2824,2768365049,19.357450,-19.183008,12.715697,-164.968872,195.551865,56.597469,-0.056357,-0.173153,0.329008,-0.926610,
2825,2768381716,21.069605,-9.162415,9.041368,-189.386719,179.316177,77.203438,-0.059396,-0.143653,0.354487,-0.922056,
2826,2768398383,20.477434,-10.399908,11.628169,-248.246643,185.438797,96.068764,-0.061344,-0.111626,0.387532,-0.913021,
2827,2768415050,19.002256,-5.007757,4.541374,-313.004211,163.462189,116.150948,-0.060300,-0.080560,0.428702,-0.897830,
2828,2768431717,16.905304,-5.405954,5.618140,-331.164978,148.449142,130.485123,-0.056502,-0.050196,0.471255,-0.878759,
2829,2768448384,15.191338,-3.129948,0.496379,-346.960815,128.636139,144.863953,-0.049470,-0.021117,0.514577,-0.855762,
2830,2768465051,15.915421,0.637532,-1.642355,-335.152466,94.295334,149.454086,-0.039133,0.003994,0.555079,-0.830874,
2831,2768481718,13.328742,-0.548141,0.081844,-365.472778,86.308540,157.459702,-0.027082,0.028925,0.597494,-0.800901,
2832,2768498385,12.680274,-3.683371,-2.591836,-436.654480,44.078140,162.327332,-0.010428,0.049515,0.645932,-0.761723,
